VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL17301,Lagos,Lexus,ES 350,2010,Blue,Foreign Used,,5.63
VHL10952,Abuja,Hyundai,Santa Fe SE FWD,2016,Gray,Nigerian Used,89700,4.9
VHL11128,Lagos,Toyota,Camry,2008,White,Foreign Used,84045,3.9
VHL12682,Abuja,Toyota,Tacoma,2007,Silver,Nigerian Used,,5.0
VHL14720,Lagos,Toyota,Highlander Limited,2011,White,Foreign Used,,9.0
VHL18648,Lagos,Lexus,RX 350L Luxury AWD,2019,White,Foreign Used,11000,22.8
VHL10999,Abuja,Hyundai,Ix35 2 CRDI,2011,Red,Nigerian Used,499247,1.74
VHL16411,Ibadan,Toyota,Corolla,2017,Gray,Foreign Used,29000,7.5
VHL11010,Abuja,BMW,3 Series,2008,Black,Nigerian Used,,2.2
VHL13377,Lagos,Toyota,Tacoma,2008,Silver,Foreign Used,,6.5
VHL10354,Lagos,Toyota,4-Runner,2017,Gold,Foreign Used,81940,14.0
VHL19108,Lagos,Mercedes-Benz,G-Class Base G 550 AWD,2012,Black,Nigerian Used,,18.0
VHL18745,Ibadan,Toyota,Camry,2012,White,Foreign Used,,6.0
VHL15736,Lagos,Mercedes-Benz,GLC-Class,2017,Black,Foreign Used,,19.5
VHL10657,Lagos,Toyota,RAV4,2014,Gray,Nigerian Used,,6.85
VHL15602,Abuja,Toyota,Hilux,2020,White,Brand New,1000,26.3
VHL17625,Lagos,Toyota,RAV4,2008,Black,Foreign Used,,4.3
VHL16563,Abuja,Hyundai,Sonata,2015,Silver,Foreign Used,95,5.6
VHL13196,Lagos,Mercedes-Benz,E300,2017,White,Foreign Used,46352,20.3
VHL17195,Abuja,Lexus,GX 460 Luxury,2014,Black,Nigerian Used,43000,19.5
VHL11794,Abuja,Mercedes-Benz,E350,2011,Black,Foreign Used,,6.5
VHL10082,Lagos,Toyota,Fj Cruiser,2007,Gray,,116766,7.29
VHL18171,Ibadan,Toyota,Corolla,2009,Silver,Nigerian Used,245524,2.59
VHL12831,Abuja,Lexus,RX 330 AWD,2006,Silver,Nigerian Used,125847,3.6
VHL19921,Abuja,Lexus,RX,2006,Gray,Foreign Used,,3.95
VHL19537,Abuja,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,95738,37.5
VHL16356,Abuja,Honda,Accord,2006,Silver,Nigerian Used,102144,1.8
VHL10225,Lagos,Toyota,Camry,2009,Gray,Foreign Used,,3.85
VHL14969,Abuja,Toyota,Tundra Double Cab 4x4 Limited,2012,White,Foreign Used,50000,9.5
VHL14179,Lagos,Lexus,ES 330,2005,Gold,Foreign Used,34586,3.5
VHL16186,Lagos,Toyota,Sequoia,2005,White,Foreign Used,,3.2
VHL12297,Lagos,Nissan,Maxima,2011,Purple,Foreign Used,86588,3.04
VHL15258,Abuja,Toyota,Highlander Limited,,Silver,Nigerian Used,85213,4.6
VHL19191,Lagos,Mercedes-Benz,GLS-Class GLS350d 4Matic,2017,Black,Foreign Used,51000,31.5
VHL13692,Ibadan,Land Rover,Range Rover Evoque Prestige,2012,White,Foreign Used,56000,12.2
VHL11834,Lagos,Toyota,Highlander 4x4,2008,Blue,Foreign Used,76000,7.0
VHL17685,Abuja,Lexus,ES,2003,Black,Foreign Used,128855,3.1
VHL10792,Lagos,Mercedes-Benz,S-Class S 500 4MATIC L (V222),2014,White,Foreign Used,,30.5
VHL10856,Abuja,Mercedes-Benz,G-Class Base G 55 AMG 4x4,2009,Black,Foreign Used,63556,35.0
VHL10530,Abuja,Toyota,Highlander,2008,Gold,Nigerian Used,,5.5
VHL19386,Lagos,Lexus,NX,2016,Red,Foreign Used,,16.5
VHL14571,Lagos,Nissan,Qashqai,2005,Black,Nigerian Used,,1.69
VHL10051,Abuja,Toyota,Camry,2012,Gray,Foreign Used,48560,5.6
VHL14905,Abuja,Toyota,Camry,2012,Silver,Foreign Used,95000,5.1
VHL19368,Lagos,Toyota,Camry,2008,Red,Foreign Used,69532,4.0
VHL11211,Abuja,Toyota,Land Cruiser Prado 3 D-4d (190 Hp) 7 Seats,2014,Black,Nigerian Used,,15.5
VHL17704,Lagos,Lexus,RX 350 AWD,2012,Black,Foreign Used,,11.0
VHL19850,Abuja,Mercedes-Benz,C350,2009,Gray,,77475,3.4
VHL18803,Lagos,Toyota,Camry 2.4 SE Automatic,2008,Red,Foreign Used,68532,3.9
VHL16505,Abuja,Nissan,Almera Tino 1.8,2001,Green,Foreign Used,50000,1.45
VHL15483,Ibadan,Ford,Edge,2008,Red,Nigerian Used,169315,3.6
VHL14940,Lagos,Lexus,RX 350,2007,Gray,Nigerian Used,177336,3.94
VHL15854,Abuja,Jaguar,XF 2.7,2008,Black,Foreign Used,70000,8.0
VHL15605,Abuja,Toyota,Corolla,2006,Silver,Nigerian Used,283572,1.69
VHL12969,Abuja,Toyota,Highlander Limited V6 FWD,2004,Red,Foreign Used,,4.0
VHL17774,Abuja,Mercedes-Benz,Viano,2014,White,Foreign Used,27875,41.0
VHL11512,Lagos,Mercedes-Benz,GL-Class GL 450,2013,Red,Foreign Used,,15.3
VHL14630,Lagos,Lexus,GX 460 Base,2014,White,Foreign Used,,18.9
VHL16706,Abuja,Nissan,Versa 1.8 S Hatchback,2007,Green,Foreign Used,100000,2.0
VHL17808,Abuja,Lexus,RX,2020,White,Brand New,21000,27.5
VHL16500,Lagos,Toyota,Corolla Sedan,2005,Silver,Foreign Used,65045,2.65
VHL18543,Abuja,Lexus,LX 570,2008,Black,Nigerian Used,26829,26.0
VHL19172,Abuja,Toyota,Camry,2007,Silver,Foreign Used,65000,2.75
VHL15329,Lagos,Lexus,RX 350,2008,Black,Foreign Used,,5.5
VHL10310,Abuja,GMC,Terrain SLT-1 FWD,2011,Silver,Nigerian Used,96800,5.5
VHL13303,Abuja,Toyota,Tacoma,2014,Black,Foreign Used,,13.1
VHL13661,Lagos,Lexus,ES 350,2008,Gray,Foreign Used,99874,4.2
VHL13191,Ibadan,Ford,Escape,2010,Gray,Nigerian Used,110000,2.0
VHL18156,Abuja,Toyota,Corolla LE (1.8L 4cyl 2A),2018,Red,Foreign Used,42000,8.0
VHL19703,Abuja,Toyota,Avalon,2014,Black,Foreign Used,61792,7.85
VHL14819,Lagos,Mercedes-Benz,C200,2018,Black,Foreign Used,41852,21.0
VHL16746,Abuja,Toyota,Highlander 4x4,2008,Gold,Foreign Used,71000,6.5
VHL10042,Abuja,Peugeot,206,2005,Gray,Foreign Used,98232,1.45
VHL14635,Lagos,Toyota,Camry,2012,Green,Foreign Used,,6.85
VHL17377,Lagos,Toyota,4-Runner Limited 2WD,2011,Gray,Foreign Used,77565,13.0
VHL14224,Lagos,Pontiac,Vibe 2.4 4WD,2009,Blue,Foreign Used,87500,3.1
VHL16229,Lagos,Mercedes-Benz,C300,2016,White,Foreign Used,,14.5
VHL11161,Lagos,Toyota,RAV4 Limited,2008,Gold,Foreign Used,51278,4.55
VHL17625,Abuja,Toyota,Corolla XLE (1.8L 4cyl 2A),2018,Gray,Foreign Used,24000,7.55
VHL18162,Abuja,Toyota,Yaris,2017,Silver,Foreign Used,40124,10.5
VHL18250,Ibadan,Toyota,Tacoma X Runner,2004,Silver,Foreign Used,,4.9
VHL10902,Lagos,Toyota,Highlander Limited V6 4x4,2007,Black,Foreign Used,170000,4.6
VHL16164,Lagos,Lexus,ES 350 FWD,2013,Black,Foreign Used,102687,8.5
VHL18021,Abuja,Toyota,Corolla,2013,White,Foreign Used,,4.35
VHL15624,Lagos,Acura,MDX,2008,Gold,Foreign Used,84253,4.15
VHL17407,Lagos,Mercedes-Benz,C300,2015,Black,Foreign Used,91238,13.5
VHL18858,Abuja,Mercedes-Benz,GLC-Class,2018,Gray,Foreign Used,,23.5
VHL15707,Ibadan,Toyota,Camry,2005,Black,Foreign Used,98000,2.55
VHL11473,Abuja,Honda,Accord,2003,Gray,Nigerian Used,150817,1.58
VHL14188,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2010,White,Foreign Used,254137,7.4
VHL12858,Lagos,Mercedes-Benz,GLK-Class,2015,Gray,Foreign Used,27000,10.5
VHL12326,Lagos,Mercedes-Benz,GLK-Class,2015,White,Foreign Used,80214,12.5
VHL16437,Lagos,Toyota,Venza AWD,2010,White,Foreign Used,95608,7.5
VHL10531,Abuja,Toyota,Venza,2015,Black,Foreign Used,58321,8.8
VHL19696,Abuja,Lexus,RX,2007,Gold,Nigerian Used,,3.5
VHL17729,Abuja,Toyota,Hilux,2021,Red,Brand New,164,37.0
VHL13351,Ibadan,Toyota,Camry,2010,Gray,Nigerian Used,111800,2.6
VHL11329,Abuja,Pontiac,Vibe 1.8L Off,2009,White,Foreign Used,52352,3.3
VHL19675,Lagos,Lexus,RX 330 4WD,2005,Gold,Foreign Used,,4.9
VHL19110,Lagos,Lexus,RX 350,2011,Black,Foreign Used,140000,8.6
VHL17078,Abuja,Mercedes-Benz,E350,2008,Black,Nigerian Used,111000,2.3
VHL15733,Abuja,Lexus,RX 350,2007,Gray,Nigerian Used,,3.6
VHL13612,Abuja,Toyota,Highlander Sport,2010,Red,Foreign Used,77000,7.0
VHL10186,Abuja,Toyota,Highlander XLE 4x4 V6 (3.5L 6cyl 8A),2017,White,Foreign Used,32081,16.5
VHL11515,Abuja,Toyota,Avalon,2009,Gray,Nigerian Used,,2.48
VHL15841,Abuja,Toyota,Tacoma Access Cab,2006,Silver,Nigerian Used,92147,4.0
VHL11841,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013,White,Foreign Used,,10.8
VHL19061,Ibadan,Toyota,Camry,2014,Red,Foreign Used,,5.1
VHL19694,Abuja,Hyundai,Sonata,2011,Silver,Foreign Used,,4.2
VHL10581,Lagos,Land Rover,Range Rover Evoque,2014,Black,Foreign Used,,16.5
VHL15050,Lagos,Lexus,GX 460 Base,2015,Gray,Foreign Used,84000,20.0
VHL13318,Abuja,Toyota,Corolla,2006,Silver,Foreign Used,,2.3
VHL15193,Abuja,Toyota,Avalon,2014,White,Foreign Used,100000,8.9
VHL14706,Lagos,Toyota,Camry,2013,Silver,Foreign Used,86352,5.8
VHL17721,Abuja,Peugeot,5008,2021,Red,Foreign Used,,21.8
VHL13968,Abuja,Toyota,Corolla,2009,Gray,Nigerian Used,,1.55
VHL14464,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2010,Black,Nigerian Used,237340,5.63
VHL16961,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2008,Gold,Nigerian Used,,3.75
VHL17631,Abuja,Hyundai,Genesis,2015,Gray,Foreign Used,127274,11.25
VHL14754,Ibadan,Lexus,ES,2015,White,Foreign Used,,9.0
VHL11718,Lagos,Lexus,ES 350,2007,White,Foreign Used,,4.0
VHL13474,Abuja,Volkswagen,Golf 2 Variant,1992,Red,Foreign Used,124103,1.7
VHL16242,Abuja,Honda,Pilot,2011,Gray,Foreign Used,98566,5.5
VHL19454,Abuja,Ford,F-150 SuperCrew,2008,Black,Nigerian Used,,5.7
VHL18541,Lagos,Lexus,RX,2006,Silver,Foreign Used,63524,5.2
VHL11662,Abuja,Peugeot,207,2009,Blue,Nigerian Used,,1.5
VHL15618,Lagos,Lexus,LX 570 AWD,2017,Blue,Foreign Used,44700,48.0
VHL10832,Abuja,Toyota,Hilux 2 VVT-i,2010,White,Nigerian Used,,7.5
VHL18285,Abuja,Lexus,IS,2008,Silver,Foreign Used,158297,5.4
VHL10130,Lagos,Lexus,GS,2006,Gray,,116138,3.03
VHL15773,Lagos,Toyota,Camry,2020,Black,Brand New,,19.8
VHL15113,Lagos,Toyota,Highlander,2014,Gray,Foreign Used,,12.3
VHL11167,Ibadan,Lexus,ES 330,2006,Black,Foreign Used,102000,3.3
VHL17342,Lagos,Lexus,ES 350,,Black,Foreign Used,,4.5
VHL17354,Lagos,Lexus,RX 350,2010,Brown,Foreign Used,,9.0
VHL19549,Abuja,Toyota,Camry,2014,Silver,Foreign Used,85000,5.6
VHL13502,Abuja,Toyota,Corolla,2012,Black,Nigerian Used,246195,2.03
VHL14235,Ibadan,Toyota,Camry,2006,Blue,Foreign Used,169000,2.5
VHL17012,Abuja,Toyota,RAV4,2002,Green,Nigerian Used,70000,1.5
VHL15502,Abuja,Lexus,RX,2018,Black,Foreign Used,25000,28.5
VHL12398,Abuja,Toyota,Avensis 2 Advanced Automatic,2012,Black,Nigerian Used,130000,2.8
VHL18766,Abuja,Mercedes-Benz,GLK-Class,2012,Red,Foreign Used,,7.5
VHL17327,Ibadan,Lexus,IS 250,2010,Black,Foreign Used,,4.5
VHL18717,Abuja,Lexus,RX 330 4WD,2005,Silver,Foreign Used,,4.8
VHL17775,Abuja,Peugeot,407 2 Automatic,2003,Gray,Nigerian Used,,0.95
VHL17299,Abuja,Ford,Sport Trac,2006,Blue,Foreign Used,115252,5.0
VHL15962,Lagos,Toyota,Highlander,2012,Blue,Foreign Used,122807,9.45
VHL14429,Lagos,Lexus,LX 570 AWD,2017,Black,Foreign Used,,53.0
VHL10261,Abuja,Honda,Accord,2013,White,Foreign Used,,8.0
VHL13811,Abuja,Mercedes-Benz,M Class,2014,Gray,Nigerian Used,45056,8.5
VHL12228,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012,White,Nigerian Used,45000,9.5
VHL17887,Abuja,Mercedes-Benz,E350,2011,Black,Nigerian Used,,4.5
VHL16010,Abuja,Toyota,Hilux,2019,White,Foreign Used,15000,19.0
VHL14164,Abuja,Mercedes-Benz,C250,2013,Gray,Foreign Used,76441,6.19
VHL12422,Abuja,Jeep,Commander,2008,White,Nigerian Used,110899,3.6
VHL10942,Abuja,Peugeot,508,2013,Gray,Foreign Used,55454,4.6
VHL11126,Lagos,Toyota,Camry 2.4 LE,2008,Gray,Foreign Used,140000,3.2
VHL18685,Lagos,Toyota,Highlander Limited,2019,White,Foreign Used,23000,23.5
VHL16703,Lagos,BMW,3 Series,2006,Black,Foreign Used,201478,3.38
VHL17480,Lagos,Ford,Escape S FWD,2016,Silver,Foreign Used,75300,12.0
VHL12313,Lagos,Mercedes-Benz,GLK-Class,2015,White,Foreign Used,71000,12.3
VHL13173,Abuja,Mercedes-Benz,GLE-Class,2016,Black,Foreign Used,,22.0
VHL15453,Abuja,Honda,Civic 1.4i Sport Automatic,2009,Black,Foreign Used,84642,2.85
VHL13570,Lagos,Hyundai,Sonata,2012,Black,,83552,2.31
VHL13901,Abuja,Toyota,Camry,2016,Red,Foreign Used,,5.35
VHL13228,Lagos,Mercedes-Benz,C300,,White,Foreign Used,23000,13.5
VHL19948,Lagos,Lexus,ES 350,2012,Red,Foreign Used,140000,6.77
VHL10573,Abuja,Toyota,Camry,2016,Black,Foreign Used,113580,6.8
VHL16026,Abuja,Hyundai,Hyundai Sonata SEL Plus,2020,Purple,Brand New,1000,18.5
VHL10724,Lagos,Lexus,ES 350,2008,Silver,Foreign Used,166800,4.5
VHL16765,Lagos,Toyota,Corolla 1.8 LE,2008,Black,Foreign Used,98350,2.9
VHL17188,Lagos,Lexus,RX 350 F Sport AWD,2017,Black,Foreign Used,50000,24.0
VHL13000,Lagos,Toyota,Corolla LE,2007,White,Foreign Used,100000,2.9
VHL19272,Lagos,Mercedes-Benz,GLA-Class,2018,Blue,Foreign Used,,22.0
VHL17555,Abuja,Mercedes-Benz,C300,2015,Black,Foreign Used,34215,10.5
VHL13985,Abuja,Toyota,Land Cruiser Prado,2012,Black,Foreign Used,85585,13.5
VHL14390,Abuja,Mercedes-Benz,GLC-Class,2018,Gray,Foreign Used,65042,19.0
VHL16602,Abuja,Toyota,Camry,2015,White,Foreign Used,,5.5
VHL13766,Lagos,Toyota,Corolla Verso 1.8 VVT-i Luna,2005,Red,Nigerian Used,156362,2.03
VHL10482,Lagos,Lexus,RX 350 AWD,2017,Black,Foreign Used,38000,17.4
VHL19595,Lagos,Mercedes-Benz,S-Class,2008,Black,,34590,5.83
VHL12438,Abuja,Toyota,Corolla LE,2004,Blue,Foreign Used,52352,2.8
VHL19694,Lagos,Lexus,NX 200t AWD,2016,Silver,Foreign Used,40000,16.8
VHL18108,Abuja,Toyota,Corolla LE (1.8L 4cyl 2A),2018,Gold,Foreign Used,,7.4
VHL14000,Lagos,Lexus,LX 570 (5 Seats) AWD,2020,Black,Foreign Used,3000,77.0
VHL16360,Lagos,Mercedes-Benz,C300,2011,Silver,Foreign Used,87000,5.55
VHL12232,Abuja,Pontiac,Vibe,2011,Silver,Foreign Used,69852,3.9
VHL15840,Lagos,Honda,Accord Crosstour,2010,Gray,Foreign Used,,4.5
VHL10425,Lagos,Lexus,GX 470,2007,Gray,Foreign Used,,6.5
VHL19565,Lagos,Lexus,ES 350,2008,Red,Foreign Used,90000,3.3
VHL13820,Abuja,Lexus,ES 350 FWD,2014,Red,Foreign Used,38000,9.2
VHL16607,Abuja,Mitsubishi,Mitsubishi L200 Double Cab 2.4 181hp 4WD,2020,White,Brand New,,15.0
VHL10803,Ibadan,Toyota,Tacoma Cab 4WD,2004,Black,Nigerian Used,,2.8
VHL19845,Abuja,Toyota,Camry,2008,Gold,Nigerian Used,98000,2.65
VHL19199,Abuja,Nissan,Nissan Armada,2021,White,Brand New,,73.0
VHL15316,Abuja,Mercedes-Benz,C400,2016,White,Foreign Used,21000,19.5
VHL16773,Abuja,Toyota,Land Cruiser,2013,Black,Nigerian Used,86233,16.0
VHL17472,Lagos,Toyota,Tacoma 4x4 Double Cab,2008,Gray,Foreign Used,,7.1
VHL10336,Lagos,Toyota,Camry,2012,Gray,Foreign Used,,6.5
VHL14214,Lagos,Toyota,Highlander Limited 3.5l 4WD,2013,Black,Foreign Used,72123,11.5
VHL12685,Lagos,Lexus,GX 470 Sport Utility,2006,Blue,Foreign Used,,6.5
VHL13842,Abuja,Toyota,Yaris 1.3 VVT-i,2008,Blue,Foreign Used,89000,3.3
VHL10780,Lagos,Lexus,GX 460 Luxury,2015,Black,Foreign Used,,25.5
VHL15677,Abuja,Toyota,RAV4,2014,White,Foreign Used,,9.5
VHL19724,Lagos,Honda,Accord,2003,Blue,Nigerian Used,284117,1.01
VHL11441,Ibadan,Toyota,Camry,2008,Gray,Nigerian Used,168654,2.5
VHL15802,Abuja,Hyundai,Sonata 3.3 LX,2006,Silver,Nigerian Used,157879,1.65
VHL12678,Abuja,Mercedes-Benz,C350,2010,Gray,Foreign Used,101000,4.6
VHL17799,Abuja,Toyota,RAV4,2002,Black,Nigerian Used,185475,1.46
VHL14707,Abuja,Ford,F-150 FX4,2010,Red,Foreign Used,140000,8.0
VHL13863,Abuja,Toyota,Sienna LE,2008,Gold,Nigerian Used,85000,3.7
VHL14422,Lagos,Lexus,RX 350 AWD,2014,Black,Foreign Used,,9.8
VHL15752,Abuja,Toyota,Camry 2.4 LE,2008,Green,Foreign Used,,3.5
VHL11983,Abuja,Mercedes-Benz,C400,2016,Black,Foreign Used,40000,15.5
VHL13286,Abuja,Honda,Accord 3.5 EX-L Automatic,2008,Black,Foreign Used,,3.5
VHL13232,Ibadan,Toyota,Corolla LE,2007,Silver,Nigerian Used,121641,1.95
VHL18995,Abuja,Mercedes-Benz,C300,2015,Gray,Foreign Used,84123,12.5
VHL14761,Abuja,Ford,F-150 SuperCrew,2008,White,Foreign Used,101655,5.7
VHL10075,Lagos,Mercedes-Benz,C300,2011,Black,Foreign Used,68529,5.65
VHL16165,Lagos,Mercedes-Benz,GLK-Class,2014,Black,Foreign Used,,13.5
VHL11520,Lagos,Mercedes-Benz,M Class,1998,Red,,1,1.74
VHL11621,Lagos,Toyota,4-Runner Sport Edition 4x4 V6,2006,Gray,Foreign Used,99000,4.5
VHL18198,Ibadan,Toyota,RAV4 Automatic,2003,Silver,Nigerian Used,120000,1.72
VHL19875,Lagos,Lexus,ES 350,2010,Black,Foreign Used,23199,5.8
VHL18598,Lagos,Lexus,RX,2015,Gray,Foreign Used,74213,12.5
VHL12289,Abuja,Toyota,Venza,2013,White,Foreign Used,77000,7.8
VHL10044,Abuja,Mercedes-Benz,GLK-Class 350,2014,Gray,Foreign Used,65024,9.0
VHL12597,Lagos,Toyota,Camry,2003,Gray,Nigerian Used,314893,1.35
VHL16983,Abuja,Mercedes-Benz,CLA-Class,2014,Gray,Foreign Used,,9.0
VHL13101,Lagos,Lexus,RX,2012,White,Foreign Used,95319,9.5
VHL18572,Lagos,Lexus,RX 350 AWD,2013,White,Foreign Used,,13.5
VHL11935,Abuja,Mercedes-Benz,E300,2022,White,Brand New,,55.0
VHL18231,Abuja,Toyota,Sienna,2006,White,Nigerian Used,162631,2.4
VHL16050,Abuja,Lexus,ES 350,2011,Gold,Foreign Used,98000,6.0
VHL15993,Ibadan,Lexus,ES 350,2007,Gray,Foreign Used,99809,4.0
VHL11437,Lagos,Toyota,Sequoia,2002,Black,,138416,2.81
VHL11898,Lagos,Lexus,ES 350,2010,Burgandy,Foreign Used,,5.6
VHL16807,Abuja,Mercedes-Benz,C300,2010,Black,Nigerian Used,120464,3.5
VHL19782,Abuja,Mercedes-Benz,E350,2011,Black,Foreign Used,51000,6.8
VHL14598,Abuja,Mercedes-Benz,E350,2010,Gray,Nigerian Used,,4.8
VHL14726,Abuja,IVM,6800,2014,White,Foreign Used,20000,11.0
VHL19087,Ibadan,Toyota,Camry,2012,Blue,Nigerian Used,110000,4.3
VHL15941,Lagos,Lexus,GX 470 Sport Utility,2005,Gold,Foreign Used,80795,6.5
VHL19597,Abuja,Toyota,RAV4 LE AWD (2.5L 4cyl 6A),2013,Silver,Foreign Used,,6.0
VHL18223,Abuja,Toyota,Corolla,2010,Black,Nigerian Used,75000,2.9
VHL13615,Abuja,Nissan,Maxima,2007,Black,Nigerian Used,127247,1.13
VHL11474,Abuja,Mercedes-Benz,E350,2011,Silver,Foreign Used,64000,6.7
VHL17660,Lagos,Lexus,RX 350 FWD,2012,Gold,Nigerian Used,86528,7.5
VHL19242,Abuja,Mercedes-Benz,GLK-Class,2013,Red,Foreign Used,54235,8.5
VHL11496,Abuja,Honda,CR-V,2009,Silver,Nigerian Used,,2.2
VHL17265,Lagos,Hyundai,Santa Fe 3.3 Limited,2008,Black,Foreign Used,,3.28
VHL17608,Lagos,Lexus,RX 350L Luxury AWD,2018,Black,Foreign Used,32082,23.5
VHL18411,Lagos,Lexus,RX 350 AWD,2008,Gold,Foreign Used,,6.0
VHL11401,Abuja,Honda,Accord,2016,Blue,Foreign Used,95142,7.8
VHL17111,Lagos,Lexus,RX,2020,White,Foreign Used,13443,35.0
VHL12874,Lagos,Lexus,RX 350,2007,Silver,Foreign Used,75000,5.5
VHL10839,Lagos,Lexus,GX 470 Sport Utility,2006,Black,Foreign Used,84967,7.5
VHL15226,Lagos,Nissan,Xterra XE 4x4,2002,Gray,Foreign Used,,2.7
VHL14050,Lagos,Lexus,ES 350,2008,White,Foreign Used,78650,4.4
VHL16579,Lagos,Lexus,RX 350 AWD,2008,Black,Foreign Used,,5.85
VHL19472,Abuja,Mercedes-Benz,C300,2008,Silver,Nigerian Used,,2.9
VHL15964,Abuja,Toyota,Tundra,2019,White,Brand New,4000,26.5
VHL16717,Abuja,Lexus,ES 350,2008,Silver,Foreign Used,,4.44
VHL12298,Abuja,Toyota,Hilux,2021,Blue,Brand New,800,35.0
VHL12317,Lagos,Land Rover,Range Rover Sport 4.2 V8 SC,2008,Blue,Nigerian Used,147349,2.7
VHL16472,Lagos,Toyota,Venza AWD,2010,Brown,Foreign Used,65000,7.0
VHL19485,Lagos,Lexus,ES 350,2008,White,Foreign Used,,4.55
VHL19941,Abuja,Land Rover,Range Rover Sport Supercharged,2018,Blue,Foreign Used,,46.5
VHL17408,Abuja,Land Rover,Range Rover Evoque Pure AWD 5-Door,2013,Red,Nigerian Used,58000,10.5
VHL17008,Abuja,Mercedes-Benz,C300,2013,Black,Foreign Used,,6.2
VHL13466,Abuja,Mercedes-Benz,C350,2008,Silver,Nigerian Used,42453,2.5
VHL10741,Lagos,Mercedes-Benz,GLE-Class,2017,White,Foreign Used,,38.5
VHL15098,Abuja,Pontiac,Vibe,2010,White,Foreign Used,332620,4.16
VHL19867,Lagos,Lexus,LX 570 Three-Row,2019,Black,Brand New,1000,149.0
VHL10543,Abuja,Toyota,Tacoma 4x4 Double Cab,2008,Black,Foreign Used,120000,6.1
VHL16876,Abuja,Mercedes-Benz,G-Class G 63 AMG 4MATIC,2019,Black,Brand New,10000,128.0
VHL16909,Ibadan,Toyota,Matrix,2006,Red,Foreign Used,,2.75
VHL10969,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2014,Black,Foreign Used,68000,9.7
VHL12731,Abuja,Toyota,Hilux,2010,White,Nigerian Used,54245,8.0
VHL14061,Lagos,Lexus,GX 470 Sport Utility,2007,Black,Foreign Used,92000,7.9
VHL13356,Lagos,Toyota,Tacoma 4dr Double Cab,2016,Red,Foreign Used,68147,18.5
VHL15252,Abuja,Toyota,Corolla,2008,Green,Nigerian Used,150000,2.7
VHL19730,Lagos,Honda,Accord Sedan EX,2004,Gray,Nigerian Used,436766,1.13
VHL13883,Lagos,Toyota,Tacoma,2014,Blue,Foreign Used,,9.5
VHL12202,Abuja,Toyota,Camry,2015,Gray,Foreign Used,34580,6.5
VHL11633,Lagos,Lexus,LX 570 AWD,2019,Black,Foreign Used,,35.0
VHL11702,Ibadan,Nissan,Micra,2002,Blue,Foreign Used,112000,1.45
VHL13816,Lagos,Toyota,Corolla LE,2006,Gold,Foreign Used,271936,2.7
VHL13044,Lagos,Toyota,Sequoia,2006,Gold,Foreign Used,65052,4.4
VHL11799,Abuja,Ford,Edge SE 4dr AWD (3.5L 6cyl 6A),2007,Burgandy,Foreign Used,,2.75
VHL13630,Abuja,Audi,A8 4.2 Quattro,2012,Black,Nigerian Used,154000,6.7
VHL10701,Lagos,Toyota,RAV4 XLE AWD (2.5L 4cyl 6A),2013,Black,Foreign Used,,7.5
VHL12153,Lagos,Toyota,Sequoia,2012,Black,Foreign Used,,12.95
VHL12470,Ibadan,Toyota,Corolla,2015,Black,Foreign Used,70912,6.0
VHL18838,Abuja,Toyota,Sienna LE & 1 Hatch,2000,Gray,Nigerian Used,,1.15
VHL16861,Abuja,Toyota,Sienna XLE AWD,2009,Silver,Foreign Used,99059,3.8
VHL11908,Abuja,Lexus,RX 350 XE 4x4,2008,Blue,Foreign Used,,5.4
VHL16733,Lagos,Mercedes-Benz,M Class ML 350 4Matic Matt,2011,Black,Foreign Used,,7.6
VHL15215,Lagos,Toyota,Camry,2009,Black,Foreign Used,,3.1
VHL15018,Abuja,Toyota,Avalon,2017,Silver,Foreign Used,60000,13.5
VHL18287,Lagos,Toyota,Camry,2012,Red,Foreign Used,65800,5.6
VHL16747,Ibadan,Toyota,Sienna Limited FWD 7-Passenger,2013,White,Foreign Used,61023,7.5
VHL12175,Abuja,Toyota,Camry,2009,Gray,Foreign Used,89000,3.4
VHL13166,Ibadan,Toyota,Corolla,2004,Red,Nigerian Used,278670,1.35
VHL14272,Lagos,Mercedes-Benz,M Class,2015,Brown,Foreign Used,53458,14.45
VHL13112,Abuja,Toyota,Camry,2009,Green,Nigerian Used,86945,2.7
VHL19938,Lagos,Toyota,Sienna,2005,Red,Nigerian Used,610181,2.25
VHL17365,Abuja,Mercedes-Benz,C300,2008,Black,Foreign Used,60000,3.7
VHL10235,Lagos,Suzuki,XL-7 AWD,2007,Red,Foreign Used,4,2.25
VHL10849,Abuja,Toyota,Highlander,2010,Gray,Nigerian Used,150000,4.7
VHL12795,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2013,White,Foreign Used,98000,9.65
VHL10429,Abuja,Toyota,Corolla,2016,White,Foreign Used,,6.7
VHL12409,Abuja,Toyota,Avalon,2014,Red,Foreign Used,,8.2
VHL16061,Abuja,Toyota,Hilux,2020,White,Brand New,,22.0
