index,Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used
6180,1,53,659,2013.0,2,120000.0,2.1972245773362196,0,1,0
6181,2,29,727,2007.0,22,139643.87962962964,1.589235205116581,0,1,0
6182,2,34,593,2012.0,2,107000.0,2.327277705584417,0,1,0
6183,2,29,1028,2017.0,16,10422.0,2.8903717578961645,0,1,0
6184,0,17,120,2017.0,22,50333.97142857143,2.186051276738094,0,1,0
6185,1,53,436,2001.0,17,111534.0,1.091923300517313,0,1,0
6186,2,53,316,2009.0,10,113252.0,1.423108334242607,0,0,1
6187,0,17,120,2018.0,22,44090.12037037037,2.5649493574615367,0,1,0
6188,0,53,1313,2012.0,18,101664.2219387755,1.7749523509116738,0,0,1
6189,2,29,1042,2013.0,2,103000.0,2.2407096892759584,0,0,1
6190,0,53,786,2021.0,2,30.0,3.8918202981106265,1,0,0
6191,2,0,858,2008.0,18,68500.0,1.547562508716013,0,1,0
6192,1,53,665,2015.0,9,130000.0,2.5649493574615367,0,1,0
6193,0,19,496,2013.0,2,137210.0,1.3376291891386096,0,0,1
6194,0,53,1313,2009.0,2,150000.0,1.7227665977411035,0,0,1
6195,0,29,727,2008.0,22,48000.0,1.7404661748405046,0,1,0
6196,0,53,876,2007.0,3,121000.0,1.1939224684724346,0,0,1
6197,2,34,578,2013.0,3,87886.068,2.6741486494265287,0,1,0
6198,1,53,206,2002.0,2,144321.0,1.2383742310432684,0,1,0
6199,2,29,480,2009.0,8,63235.0,1.7047480922384253,0,1,0
6200,2,19,498,2007.0,8,87886.068,0.7561219797213337,0,0,1
6201,0,53,1287,2012.0,2,60000.0,2.6946271807700692,0,1,0
6202,2,34,251,2012.0,2,33326.0,1.742219023667919,0,1,0
6203,0,34,256,2015.0,9,99646.0,2.970414465569701,0,1,0
6204,2,53,666,2012.0,10,79355.0,2.3608540011180215,0,1,0
6205,2,29,1039,2020.0,22,1000.0,3.449987545831587,0,1,0
6206,1,29,477,2005.0,22,145000.0,1.4350845252893227,0,1,0
6207,2,34,840,2013.0,22,77045.0,2.5494451709255714,0,1,0
6208,2,0,863,2009.0,2,87886.068,1.3376291891386096,0,0,1
6209,1,29,1028,2011.0,9,99631.70047169812,2.2512917986064953,0,1,0
6210,1,53,339,2018.0,18,46000.0,2.72785282839839,0,1,0
6211,2,34,251,2008.0,2,120987.17749603803,1.667706820558076,0,1,0
6212,2,53,1256,2012.0,18,95085.0,2.3702437414678603,0,1,0
6213,2,53,316,2012.0,22,78238.0,1.7749523509116738,0,1,0
6214,0,34,251,2008.0,2,75623.0,1.6582280766035324,0,1,0
6215,2,53,669,2008.0,18,120987.17749603803,2.0149030205422647,0,1,0
6216,2,34,580,2015.0,2,66000.63322884013,2.4159137783010487,0,1,0
6217,2,14,513,2013.0,3,87886.068,2.0794415416798357,0,1,0
6218,0,34,1115,2021.0,2,7653.89,5.707110264748875,1,0,0
6219,0,4,227,2019.0,22,3248.0,5.420534999272286,1,0,0
6220,2,34,250,2006.0,2,146108.96941896025,1.2237754316221157,0,1,0
6221,2,34,251,2010.0,2,1234.0,1.7227665977411035,0,1,0
6222,2,29,472,2007.0,9,139643.87962962964,1.7749523509116738,0,1,0
6223,0,29,621,2016.0,9,59739.19502074689,3.068052935133617,0,1,0
6224,2,28,1072,2014.0,2,77686.18630136986,3.254242968705492,0,1,0
6225,0,53,316,2002.0,8,168652.54666666666,0.9745596399981308,0,0,1
6226,0,19,1301,2016.0,22,59739.19502074689,1.8562979903656263,0,1,0
6227,2,0,1235,2017.0,2,50333.97142857143,2.711377991194885,0,1,0
6228,2,34,840,2015.0,22,66000.63322884013,2.803360380906535,0,1,0
6229,2,53,316,2007.0,22,75000.0,1.6094379124341003,0,1,0
6230,0,53,706,2013.0,22,112546.0,2.0149030205422647,0,0,1
6231,2,29,480,2009.0,2,115596.78333333334,1.6034198401085376,0,1,0
6232,0,29,723,2011.0,18,78000.0,1.8718021769015913,0,1,0
6233,2,29,480,2010.0,10,125000.0,1.9740810260220096,0,1,0
6234,0,19,1202,2015.0,2,45000.0,2.272125885509337,0,1,0
6235,2,14,523,2005.0,17,181952.0,1.2119409739751128,0,1,0
6236,0,34,588,2019.0,22,13000.0,4.110873864173311,1,0,0
6237,2,29,483,2019.0,8,23000.0,3.417726683613366,0,1,0
6238,0,34,277,2012.0,22,84028.0,2.70805020110221,0,1,0
6239,2,1,109,2006.0,2,87886.068,1.4770487243883548,0,1,0
6240,0,34,588,2016.0,2,102000.0,2.970414465569701,0,1,0
6241,1,53,35,2012.0,9,101664.2219387755,2.388762789235098,0,1,0
6242,2,29,775,2020.0,22,15767.532258064517,4.330733340286331,0,1,0
6243,2,53,1240,1999.0,10,100000.0,1.4816045409242156,0,1,0
6244,2,29,621,2008.0,8,120987.17749603803,2.2512917986064953,0,1,0
6245,0,53,339,2018.0,2,53930.0,2.4849066497880004,0,1,0
6246,2,21,544,2008.0,2,168593.0,1.5789787049493917,0,1,0
6247,2,14,523,2011.0,17,84719.0,1.891604804197771,0,0,1
6248,1,53,1173,2011.0,5,99631.70047169812,1.791759469228055,0,1,0
6249,2,33,298,2007.0,3,155813.0,1.2781522025001875,0,0,1
6250,0,34,271,2006.0,18,146108.96941896025,1.1631508098056809,0,0,1
6251,0,34,254,2009.0,2,115596.78333333334,1.7749523509116738,0,1,0
6252,0,53,1182,2005.0,8,156069.08239700375,1.0473189942805592,0,0,1
6253,0,28,1060,2015.0,9,45592.0,4.02535169073515,0,1,0
6254,0,40,1323,2009.0,17,115596.78333333334,1.4586150226995167,0,1,0
6255,1,38,1405,2001.0,18,142589.0,1.1314021114911006,0,1,0
6256,0,34,254,2009.0,2,115596.78333333334,1.7047480922384253,0,1,0
6257,1,29,1056,2011.0,8,125000.0,2.5649493574615367,0,1,0
6258,0,53,657,2021.0,9,7653.89,3.295836866004329,0,1,0
6259,2,53,1314,2012.0,22,101664.2219387755,2.302585092994046,0,1,0
6260,1,53,424,2005.0,10,173589.0,1.0296194171811581,0,0,1
6261,0,53,815,2020.0,2,21.0,3.828641396489095,1,0,0
6262,0,34,568,2003.0,2,87886.068,2.186051276738094,0,1,0
6263,0,53,316,2008.0,17,120987.17749603803,1.252762968495368,0,0,1
6264,0,34,465,2014.0,22,40398.0,2.5257286443082556,0,1,0
6265,2,28,1060,2006.0,17,87886.068,1.4770487243883548,0,1,0
6266,0,53,197,2020.0,22,9000.0,3.2386784521643803,0,1,0
6267,0,34,251,2008.0,22,88000.0,1.5260563034950492,0,0,1
6268,0,53,406,2009.0,22,115596.78333333334,1.4701758451005926,0,0,1
6269,0,53,406,2009.0,18,87439.0,1.589235205116581,0,1,0
6270,0,53,316,2013.0,17,87886.068,1.9095425048844386,0,1,0
6271,0,37,893,2009.0,18,115596.78333333334,1.6094379124341003,0,0,1
6272,2,53,657,2013.0,2,75000.0,2.322387720290225,0,1,0
6273,0,29,629,2006.0,2,52352.0,1.766441661243765,0,0,1
6274,2,53,1306,2014.0,22,70412.0,2.424802725718295,0,1,0
6275,0,53,348,2020.0,17,22000.0,2.995732273553991,0,1,0
6276,0,29,1028,2004.0,3,180983.2039800995,1.6094379124341003,0,0,1
6277,0,3,90,2005.0,18,156069.08239700375,1.3609765531356006,0,0,1
6278,0,53,1014,2013.0,2,89988.0,2.2617630984737906,0,1,0
6279,1,53,316,2004.0,3,87886.068,1.1786549963416462,0,1,0
6280,2,34,251,2015.0,22,54410.0,2.502255288122613,0,1,0
6281,2,34,463,2017.0,22,71258.0,2.954910279033736,0,1,0
6282,2,34,251,2011.0,18,75000.0,1.824549292051046,0,1,0
6283,2,53,406,2003.0,10,87886.068,1.1786549963416462,0,1,0
6284,0,29,1033,2005.0,18,156069.08239700375,1.5151272329628591,0,0,1
6285,2,53,316,2013.0,18,87886.068,1.9810014688665833,0,1,0
6286,2,53,316,2010.0,9,87886.068,1.423108334242607,0,0,1
6287,0,34,465,2010.0,9,71000.0,2.0149030205422647,0,1,0
6288,2,29,648,2006.0,16,136124.0,1.1085626195212777,0,1,0
6289,0,53,657,2007.0,3,118588.0,1.5040773967762742,0,1,0
6290,2,34,1115,2019.0,2,23881.0,5.017279836814924,1,0,0
6291,2,34,850,2012.0,22,64510.0,2.833213344056216,0,1,0
6292,2,53,977,2016.0,17,59739.19502074689,2.6026896854443837,0,1,0
6293,2,53,316,2012.0,9,101664.2219387755,1.7749523509116738,0,1,0
6294,1,53,695,2016.0,3,44000.0,2.856470206220483,0,1,0
6295,0,29,1046,2012.0,2,52765.0,2.3702437414678603,0,1,0
6296,0,53,406,2017.0,17,50333.97142857143,2.1972245773362196,0,1,0
6297,2,25,360,2013.0,2,53255.0,1.144222799920162,0,1,0
6298,2,29,729,2006.0,2,87886.068,0.9477893989335261,0,0,1
6299,1,53,1307,2011.0,9,93000.0,1.9878743481543455,0,1,0
6300,0,53,316,2017.0,2,50333.97142857143,2.066862759472976,0,1,0
6301,2,14,491,2014.0,4,128319.0,1.7047480922384253,0,0,1
6302,2,17,135,2004.0,2,180983.2039800995,1.1631508098056809,0,1,0
6303,0,53,347,2019.0,17,10042.0,2.833213344056216,0,1,0
6304,2,53,32,2015.0,3,109500.0,2.883682769745368,0,1,0
6305,2,25,914,2020.0,2,15767.532258064517,2.4765384001174837,0,0,1
6306,0,53,696,2020.0,22,1000.0,3.295836866004329,1,0,0
6307,2,34,593,2012.0,22,96535.0,2.2512917986064953,0,1,0
6308,0,53,427,2004.0,18,180983.2039800995,1.3480731482996928,0,1,0
6309,0,3,1348,2008.0,8,103245.0,1.6770965609079151,0,1,0
6310,2,53,316,2013.0,2,150000.0,1.7749523509116738,0,1,0
6311,0,53,427,2007.0,9,139643.87962962964,1.4469189829363254,0,1,0
6312,0,53,316,2007.0,9,139643.87962962964,1.5040773967762742,0,1,0
6313,0,19,1138,2011.0,9,99631.70047169812,1.8718021769015913,0,1,0
6314,0,3,1397,2019.0,22,12345.0,3.4339872044851463,0,1,0
6315,2,53,316,2007.0,18,126084.0,1.4586150226995167,0,1,0
6316,1,29,1033,2005.0,2,150000.0,1.6094379124341003,0,1,0
6317,0,23,1378,2010.0,2,69850.0,2.0149030205422647,0,0,1
6318,0,34,470,2012.0,22,100000.0,2.6026896854443837,0,1,0
6319,0,53,185,2013.0,2,81637.0,1.9740810260220096,0,0,1
6320,1,37,397,2011.0847637057082,22,174025.0,1.0473189942805592,0,0,1
6321,2,29,775,2017.0,2,50333.97142857143,4.04305126783455,0,1,0
6322,0,14,566,2014.0,2,100000.0,1.9021075263969205,0,1,0
6323,0,53,36,2011.0,2,53000.0,2.2512917986064953,0,0,1
6324,0,53,696,2021.0,22,7653.89,3.4339872044851463,1,0,0
6325,0,53,657,2005.0,18,156069.08239700375,1.2947271675944,0,0,1
6326,0,53,657,2004.0,18,89000.0,1.1786549963416462,0,0,1
6327,1,53,406,2015.0,17,66000.63322884013,1.749199854809259,0,0,1
6328,2,53,316,2002.0,8,87886.068,0.8064758658669485,0,0,1
6329,2,53,668,2013.0,2,87886.068,2.468099531471619,0,1,0
6330,2,34,251,2015.0,18,66000.63322884013,2.653241964607215,0,1,0
6331,2,29,480,2007.0,17,139643.87962962964,1.7011051009599243,0,1,0
6332,2,34,844,2008.0,18,87886.068,1.597365331199831,0,0,1
6333,0,53,1306,2014.0,2,77686.18630136986,2.6026896854443837,0,1,0
6334,0,39,64,2005.0,3,156069.08239700375,0.7884573603642703,0,0,1
6335,0,34,465,2014.0,2,33358.0,2.302585092994046,0,1,0
6336,2,29,771,2009.0,2,75000.0,3.0204248861443626,0,1,0
6337,2,53,316,2007.0,9,145919.0,1.2119409739751128,0,0,1
6338,0,34,251,2011.0,22,67523.0,1.8718021769015913,0,1,0
6339,0,29,621,2018.0,22,36000.0,3.258096538021482,0,1,0
6340,0,53,700,2010.0,22,192247.0,1.791759469228055,0,0,1
6341,0,28,1078,2018.0,9,12315.0,3.828641396489095,0,1,0
6342,2,53,1240,2007.0,17,77042.0,1.7404661748405046,0,1,0
6343,1,53,1013,2020.0,22,3000.0,2.9444389791664403,1,0,0
6344,1,34,246,2006.0,8,171000.0,1.2669476034873244,0,1,0
6345,0,19,1202,2010.0,9,111522.88737864078,1.5151272329628591,0,1,0
6346,0,53,432,2004.0,2,101000.0,0.9555114450274363,0,0,1
6347,2,29,483,2013.0,18,76759.0,2.3978952727983707,0,1,0
6348,2,34,580,2011.0,2,112122.0,2.1174596088673567,0,0,1
6349,2,54,1158,2011.051243271829,18,87886.068,1.3376291891386096,0,1,0
6350,0,53,818,2016.0,18,23000.0,3.3141860046725258,0,1,0
6351,0,0,866,2004.0,2,89000.0,1.4350845252893227,0,1,0
6352,0,34,840,2014.0,22,35000.0,2.70805020110221,0,1,0
6353,0,53,185,2015.0,4,73000.0,2.2823823856765264,0,1,0
6354,2,29,772,2017.0,22,27222.0,3.8815637979434374,0,1,0
6355,2,34,1118,2018.0,2,40878.0,4.2626798770413155,0,1,0
6356,2,29,1032,2002.0,18,181806.0,1.0296194171811581,0,0,1
6357,2,53,1244,2006.0,18,121233.0,2.1162555148025524,0,1,0
6358,0,34,465,2007.0,10,139643.87962962964,0.8329091229351039,0,0,1
6359,2,53,991,2011.0,2,86452.0,1.9878743481543455,0,1,0
6360,2,53,38,2013.0,18,87886.068,2.6390573296152584,0,1,0
6361,0,34,587,2017.0,9,40000.0,3.258096538021482,0,1,0
6362,0,29,295,2012.0,22,89000.0,1.9740810260220096,0,1,0
6363,0,17,121,2005.0,3,156069.08239700375,0.8329091229351039,0,0,1
6364,0,8,527,2010.0,22,111522.88737864078,1.4816045409242156,0,1,0
6365,0,53,427,2006.0,17,146108.96941896025,1.410986973710262,0,1,0
6366,2,29,775,2013.0,2,69785.0,3.332204510175204,0,1,0
6367,2,29,1042,2008.0,2,69805.0,1.8718021769015913,0,1,0
6368,0,53,876,2010.0,17,40000.0,1.547562508716013,0,1,0
6369,0,53,316,2013.0,9,102247.0,1.6094379124341003,0,0,1
6370,2,29,480,2010.0,3,111522.88737864078,1.891604804197771,0,1,0
6371,0,19,1150,2016.0,9,89700.0,1.7749523509116738,0,0,1
6372,2,53,316,2008.0,22,84045.0,1.589235205116581,0,1,0
6373,0,53,1240,2007.0,18,139643.87962962964,1.791759469228055,0,0,1
6374,2,53,666,2011.0,22,99631.70047169812,2.302585092994046,0,1,0
6375,2,29,1051,2019.0,22,11000.0,3.169685580677429,0,1,0
6376,0,19,743,2011.0,17,87886.068,1.007957920399979,0,0,1
6377,1,53,406,2017.0,9,29000.0,2.1400661634962708,0,1,0
6378,0,3,13,2008.0,2,120987.17749603803,1.1631508098056809,0,0,1
6379,2,53,1240,2008.0,18,120987.17749603803,2.0149030205422647,0,1,0
6380,2,53,32,2017.0,8,81940.0,2.70805020110221,0,1,0
6381,2,34,570,2012.0,2,101664.2219387755,2.9444389791664403,0,0,1
6382,1,53,316,2012.0,22,101664.2219387755,1.9459101490553132,0,1,0
6383,2,34,587,2017.0,2,50333.97142857143,3.0204248861443626,0,1,0
6384,2,53,977,2014.0,9,77686.18630136986,2.060513531794317,0,0,1
6385,0,53,696,2020.0,22,1000.0,3.3068867021909143,1,0,0
6386,2,53,977,2008.0,2,120987.17749603803,1.667706820558076,0,1,0
6387,0,19,1202,2015.0,18,95.0,1.8870696490323797,0,1,0
6388,2,34,463,2017.0,22,46352.0,3.0587070727153796,0,1,0
6389,0,29,624,2014.0,2,43000.0,3.0204248861443626,0,0,1
6390,0,34,465,2011.0,2,99631.70047169812,2.0149030205422647,0,1,0
6391,2,53,545,2007.0,9,116766.0,2.1150499691472033,0,1,0
6392,1,53,406,2009.0,18,87886.068,1.2781522025001875,0,0,1
6393,0,29,1036,2006.0,18,125847.0,1.5260563034950492,0,0,1
6394,0,29,1028,2006.0,9,146108.96941896025,1.599387576580599,0,1,0
6395,0,34,588,2016.0,2,95738.0,3.6506582412937387,0,1,0
6396,0,17,120,2006.0,18,102144.0,1.0296194171811581,0,0,1
6397,2,53,316,2009.0,9,115596.78333333334,1.5789787049493917,0,1,0
6398,0,53,1291,2012.0,22,50000.0,2.3513752571634776,0,1,0
6399,2,29,477,2005.0,8,34586.0,1.5040773967762742,0,1,0
6400,2,53,1157,2005.0,22,156069.08239700375,1.4350845252893227,0,1,0
6401,2,37,879,2011.0,16,86588.0,1.3962446919730587,0,1,0
6402,0,53,666,2011.0,18,85213.0,1.7227665977411035,0,0,1
6403,2,34,597,2017.0,2,51000.0,3.481240089335692,0,1,0
6404,1,28,1064,2012.0,22,56000.0,2.580216829592325,0,1,0
6405,2,53,660,2008.0,3,76000.0,2.0794415416798357,0,1,0
6406,0,29,472,2003.0,2,128855.0,1.410986973710262,0,1,0
6407,2,34,1124,2014.0,22,77686.18630136986,3.449987545831587,0,1,0
6408,0,34,569,2009.0,2,63556.0,3.58351893845611,0,1,0
6409,0,53,657,2008.0,8,120987.17749603803,1.8718021769015913,0,0,1
6410,2,29,897,2016.0,17,59739.19502074689,2.8622008809294686,0,1,0
6411,2,37,971,2005.0,2,156069.08239700375,0.9895411936137477,0,0,1
6412,0,53,316,2012.0,9,48560.0,1.8870696490323797,0,1,0
6413,0,53,316,2012.0,18,95000.0,1.8082887711792655,0,1,0
6414,2,53,316,2008.0,17,69532.0,1.6094379124341003,0,1,0
6415,0,53,813,2014.0,2,77686.18630136986,2.803360380906535,0,0,1
6416,2,29,1042,2012.0,2,101664.2219387755,2.4849066497880004,0,1,0
6417,0,34,254,2009.0,9,77475.0,1.4816045409242156,0,1,0
6418,2,53,323,2008.0,17,68532.0,1.589235205116581,0,1,0
6419,0,37,176,2001.0,10,50000.0,0.8960880245566357,0,1,0
6420,1,14,491,2008.0,17,169315.0,1.5260563034950492,0,0,1
6421,2,29,1038,2007.0,9,177336.0,1.597365331199831,0,0,1
6422,0,23,1379,2008.0,2,70000.0,2.1972245773362196,0,1,0
6423,0,53,406,2006.0,18,87886.068,0.9895411936137477,0,0,1
6424,0,53,675,2004.0,17,180983.2039800995,1.6094379124341003,0,1,0
6425,0,34,1322,2014.0,22,27875.0,3.7376696182833684,0,1,0
6426,2,34,581,2013.0,17,87886.068,2.791165107812717,0,1,0
6427,2,29,623,2014.0,22,77686.18630136986,2.990719731730447,0,1,0
6428,0,37,1320,2007.0,10,100000.0,1.0986122886681098,0,1,0
6429,0,29,1028,2020.0,22,21000.0,3.349904087274605,1,0,0
6430,2,53,436,2005.0,18,65045.0,1.2947271675944,0,1,0
6431,0,29,771,2008.0,2,26829.0,3.295836866004329,0,0,1
6432,0,53,316,2007.0,18,65000.0,1.3217558399823195,0,1,0
6433,2,29,1038,2008.0,2,120987.17749603803,1.8718021769015913,0,1,0
6434,0,16,1268,2011.0,18,96800.0,1.8718021769015913,0,0,1
6435,0,53,1240,2014.0,2,77686.18630136986,2.6461747973841225,0,1,0
6436,2,29,480,2008.0,9,99874.0,1.6486586255873816,0,1,0
6437,1,14,513,2010.0,9,110000.0,1.0986122886681098,0,0,1
6438,0,53,428,2018.0,17,42000.0,2.1972245773362196,0,1,0
6439,0,53,185,2014.0,2,61792.0,2.180417459019838,0,1,0
6440,2,34,245,2018.0,2,41852.0,3.091042453358316,0,1,0
6441,0,53,660,2008.0,8,71000.0,2.0149030205422647,0,1,0
6442,0,39,4,2005.0,9,98232.0,0.8960880245566357,0,1,0
6443,2,53,316,2012.0,10,101664.2219387755,2.060513531794317,0,1,0
6444,2,53,35,2011.0,9,77565.0,2.6390573296152584,0,1,0
6445,2,40,1327,2009.0,3,87500.0,1.410986973710262,0,1,0
6446,2,34,251,2016.0,22,59739.19502074689,2.740840023925201,0,1,0
6447,2,53,1002,2008.0,8,51278.0,1.713797927758343,0,1,0
6448,0,53,442,2018.0,9,24000.0,2.145931282948669,0,1,0
6449,0,53,1392,2017.0,18,40124.0,2.4423470353692043,0,1,0
6450,1,53,1263,2004.0,18,180983.2039800995,1.7749523509116738,0,1,0
6451,2,53,673,2007.0,2,170000.0,1.7227665977411035,0,1,0
6452,2,29,483,2013.0,2,102687.0,2.2512917986064953,0,1,0
6453,0,53,406,2013.0,22,87886.068,1.6770965609079151,0,1,0
6454,2,0,858,2008.0,8,84253.0,1.6389967146756448,0,1,0
6455,2,34,251,2015.0,2,91238.0,2.6741486494265287,0,1,0
6456,0,34,587,2018.0,9,44090.12037037037,3.1986731175506815,0,1,0
6457,1,53,316,2005.0,2,98000.0,1.2669476034873244,0,1,0
6458,0,17,120,2003.0,9,150817.0,0.9477893989335261,0,0,1
6459,2,34,593,2010.0,22,87886.068,2.128231705849268,0,1,0
6460,2,34,591,2015.0,9,27000.0,2.4423470353692043,0,1,0
6461,2,34,591,2015.0,22,80214.0,2.6026896854443837,0,1,0
6462,2,53,1307,2010.0,22,95608.0,2.1400661634962708,0,1,0
6463,0,53,1306,2015.0,2,58321.0,2.2823823856765264,0,1,0
6464,0,29,1028,2007.0,8,139643.87962962964,1.5040773967762742,0,0,1
6465,0,53,696,2021.0,17,164.0,3.6375861597263857,1,0,0
6466,1,53,316,2010.0,9,111800.0,1.2809338454620642,0,0,1
6467,0,40,1326,2009.0,22,52352.0,1.4586150226995167,0,1,0
6468,2,29,1035,2005.0,8,156069.08239700375,1.7749523509116738,0,1,0
6469,2,29,1038,2011.0,2,140000.0,2.2617630984737906,0,1,0
6470,0,34,465,2008.0,2,111000.0,1.1939224684724346,0,0,1
6471,0,29,1038,2007.0,9,139643.87962962964,1.5260563034950492,0,0,1
6472,0,53,683,2010.0,17,77000.0,2.0794415416798357,0,1,0
6473,0,53,691,2017.0,22,32081.0,2.8622008809294686,0,1,0
6474,0,53,185,2009.0,9,115596.78333333334,1.247032293786383,0,0,1
6475,0,53,1244,2006.0,18,92147.0,1.6094379124341003,0,0,1
6476,2,34,593,2013.0,22,87886.068,2.468099531471619,0,1,0
6477,1,53,316,2014.0,17,77686.18630136986,1.8082887711792655,0,1,0
6478,0,19,1202,2011.0,18,99631.70047169812,1.6486586255873816,0,1,0
6479,2,28,1061,2014.0,2,77686.18630136986,2.8622008809294686,0,1,0
6480,2,29,623,2015.0,9,84000.0,3.044522437723423,0,1,0
6481,0,53,406,2006.0,18,146108.96941896025,1.1939224684724346,0,1,0
6482,0,53,185,2014.0,22,100000.0,2.2925347571405443,0,1,0
6483,2,53,316,2013.0,18,86352.0,1.916922612182061,0,1,0
6484,0,39,76,2021.0,17,7653.89,3.126760535960395,0,1,0
6485,0,53,406,2009.0,9,115596.78333333334,0.9360933591703348,0,0,1
6486,0,34,593,2010.0,2,87886.068,1.891604804197771,0,0,1
6487,0,34,844,2008.0,8,120987.17749603803,1.55814461804655,0,0,1
6488,0,19,632,2015.0,9,127274.0,2.505525936990736,0,1,0
6489,1,29,472,2015.0,22,66000.63322884013,2.302585092994046,0,1,0
6490,2,29,480,2007.0,22,139643.87962962964,1.6094379124341003,0,1,0
6491,0,54,641,2011.03102392877,17,124103.0,0.9932517730102834,0,1,0
6492,0,17,947,2011.0,9,98566.0,1.8718021769015913,0,1,0
6493,0,14,532,2008.0,2,120987.17749603803,1.9021075263969205,0,0,1
6494,2,29,1028,2006.0,18,63524.0,1.824549292051046,0,1,0
6495,0,39,8,2009.0,3,115596.78333333334,0.9162907318741551,0,0,1
6496,2,29,775,2017.0,3,44700.0,3.8918202981106265,0,1,0
6497,0,53,697,2010.0,22,111522.88737864078,2.1400661634962708,0,0,1
6498,0,29,723,2008.0,18,158297.0,1.8562979903656263,0,1,0
6499,2,29,608,2006.0,9,116138.0,1.3937663759585914,0,1,0
6500,2,53,316,2020.0,2,15767.532258064517,3.0349529867072724,1,0,0
6501,2,53,657,2014.0,9,77686.18630136986,2.5877640352277083,0,1,0
6502,1,29,477,2006.0,2,102000.0,1.4586150226995167,0,1,0
6503,2,29,480,2011.0,2,99631.70047169812,1.7047480922384253,0,1,0
6504,2,29,1038,2010.0,4,111522.88737864078,2.302585092994046,0,1,0
6505,0,53,316,2014.0,18,85000.0,1.8870696490323797,0,1,0
6506,0,53,406,2012.0,2,87886.068,1.1085626195212777,0,0,1
6507,1,53,316,2006.0,3,169000.0,1.252762968495368,0,1,0
6508,0,53,977,2002.0,10,70000.0,0.9162907318741551,0,0,1
6509,0,29,1028,2018.0,2,25000.0,3.3843902633457743,0,1,0
6510,0,53,205,2012.0,2,130000.0,1.33500106673234,0,0,1
6511,0,34,591,2012.0,17,101664.2219387755,2.1400661634962708,0,1,0
6512,1,29,727,2010.0,2,111522.88737864078,1.7047480922384253,0,1,0
6513,0,29,1035,2005.0,18,156069.08239700375,1.7578579175523736,0,1,0
6514,0,39,65,2003.0,9,184886.90740740742,0.6678293725756554,0,0,1
6515,0,14,1216,2006.0,3,115252.0,1.791759469228055,0,1,0
6516,2,53,657,2012.0,3,122807.0,2.34660197841082,0,1,0
6517,2,29,775,2017.0,2,50333.97142857143,3.9889840465642745,0,1,0
6518,0,17,120,2013.0,22,87886.068,2.1972245773362196,0,1,0
6519,0,34,840,2014.0,9,45056.0,2.2512917986064953,0,0,1
6520,2,34,844,2012.0,22,45000.0,2.3513752571634776,0,0,1
6521,0,34,465,2011.0,2,99631.70047169812,1.7047480922384253,0,0,1
6522,0,53,696,2019.0,22,15000.0,2.995732273553991,0,1,0
6523,0,34,249,2013.0,9,76441.0,1.9726911717329554,0,1,0
6524,0,24,395,2008.0,22,110899.0,1.5260563034950492,0,0,1
6525,0,39,78,2013.0,9,55454.0,1.7227665977411035,0,1,0
6526,2,53,321,2008.0,9,140000.0,1.4350845252893227,0,1,0
6527,2,53,666,2019.0,22,23000.0,3.1986731175506815,0,1,0
6528,2,3,13,2006.0,2,87886.068,1.4770487243883548,0,1,0
6529,2,14,517,2016.0,18,75300.0,2.5649493574615367,0,1,0
6530,2,34,591,2015.0,22,71000.0,2.5877640352277083,0,1,0
6531,0,34,588,2016.0,2,59739.19502074689,3.1354942159291497,0,1,0
6532,0,17,374,2009.0,2,84642.0,1.3480731482996928,0,1,0
6533,2,19,1202,2012.0,2,83552.0,1.1969481893889715,0,1,0
6534,0,53,316,2016.0,17,59739.19502074689,1.8484548129046001,0,1,0
6535,2,34,251,2011.0,22,23000.0,2.6741486494265287,0,1,0
6536,2,29,480,2012.0,17,140000.0,2.050270164379556,0,1,0
6537,0,53,316,2016.0,2,113580.0,2.0541237336955462,0,1,0
6538,0,19,715,2020.0,16,1000.0,2.970414465569701,1,0,0
6539,2,29,480,2008.0,18,166800.0,1.7047480922384253,0,1,0
6540,2,53,421,2008.0,2,98350.0,1.3609765531356006,0,1,0
6541,2,29,1044,2017.0,2,50000.0,3.2188758248682006,0,1,0
6542,2,53,427,2007.0,22,100000.0,1.3609765531356006,0,1,0
6543,2,34,586,2018.0,3,44090.12037037037,3.1354942159291497,0,1,0
6544,0,34,251,2015.0,2,34215.0,2.4423470353692043,0,1,0
6545,0,53,801,2012.0,2,85585.0,2.6741486494265287,0,1,0
6546,0,34,587,2018.0,9,65042.0,2.995732273553991,0,1,0
6547,0,53,316,2015.0,22,66000.63322884013,1.8718021769015913,0,1,0
6548,2,53,440,2005.0,17,156362.0,1.1085626195212777,0,0,1
6549,2,29,1042,2017.0,2,38000.0,2.91235066461494,0,1,0
6550,2,34,1115,2008.0,2,34590.0,1.9213246735826988,0,1,0
6551,0,53,427,2004.0,3,52352.0,1.33500106673234,0,1,0
6552,2,29,899,2016.0,18,40000.0,2.8791984572980396,0,1,0
6553,0,53,428,2018.0,8,44090.12037037037,2.128231705849268,0,1,0
6554,2,29,772,2020.0,2,3000.0,4.356708826689592,0,1,0
6555,2,34,251,2011.0,18,87000.0,1.8794650496471605,0,1,0
6556,0,40,1323,2011.0,18,69852.0,1.589235205116581,0,1,0
6557,2,17,147,2010.0,9,111522.88737864078,1.7047480922384253,0,1,0
