VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL13048,Abuja,Honda,Accord,2013.0,Silver,Foreign Used,87886.068,7.0
VHL18550,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2011.0,Green,Foreign Used,99631.70047169812,4.9
VHL12287,Abuja,Lexus,RX 330 AWD,2006.0,Gold,Nigerian Used,128452.0,3.6
VHL19907,Abuja,Toyota,Corolla,2016.0,Black,Foreign Used,65428.0,6.25
VHL12998,Abuja,Ford,Explorer,2014.0,Gray,Foreign Used,123456.0,5.06
VHL19558,Ibadan,Honda,Civic 1.4 3 Door Automatic,2010.0,Blue,Foreign Used,156000.0,2.65
VHL18610,Abuja,Mercedes-Benz,M Class,2013.0,Black,Foreign Used,87886.068,13.0
VHL10706,Abuja,Nissan,Frontier,2000.0,Yellow,Foreign Used,45112.0,4.7
VHL15532,Lagos,Toyota,Avalon Limited,2005.0,Gray,Nigerian Used,90060.82503891991,1.77
VHL10633,Lagos,Toyota,Land Cruiser,2014.0,Black,Foreign Used,45000.0,27.0
VHL19397,Lagos,Lexus,GX 460 Base,2016.0,Gray,Foreign Used,59739.19502074689,23.5
VHL10372,Abuja,Mercedes-Benz,E350,2020.0,Black,Brand New,57.0,55.0
VHL17842,Abuja,Land Rover,Range Rover,2003.0,Green,Foreign Used,72000.0,4.5
VHL13931,Abuja,Land Rover,Range Rover Evoque,2013.0,Black,Nigerian Used,85668.0,10.0
VHL12839,Lagos,Lexus,LX 450d AWD,2016.0,Blue,Foreign Used,59000.0,46.0
VHL11048,Ibadan,Toyota,Corolla 1.6 VVT-i,2006.0,Red,Nigerian Used,101693.0,2.3
VHL16305,Lagos,Toyota,4-Runner Sport Edition,2008.0,Silver,Foreign Used,120987.17749603803,5.5
VHL16212,Abuja,Toyota,Sienna LE,2002.0,Gold,Nigerian Used,100000.0,1.4
VHL13263,Lagos,Lexus,ES 350,2008.0,Blue,Foreign Used,74000.0,4.5
VHL11545,Abuja,Acura,TL Automatic Tech Package,2009.0,Black,Foreign Used,141437.0,3.94
VHL10590,Abuja,Pontiac,Vibe,2007.0,Black,Foreign Used,139643.87962962964,2.85
VHL10655,Abuja,Honda,Accord,2003.0,Black,Foreign Used,175473.0,1.02
VHL15614,Lagos,Honda,Accord,2013.0,Black,Nigerian Used,174120.0,3.77
VHL15542,Lagos,Lexus,GX,2016.0,Black,Foreign Used,65000.0,25.0
VHL19370,Abuja,Lexus,RX 350 AWD,2014.0,Black,Foreign Used,52352.0,14.65
VHL17681,Abuja,Toyota,Corolla LE,2007.0,White,Foreign Used,123347.0,3.15
VHL18816,Lagos,Toyota,4-Runner Limited,2008.0,Red,Foreign Used,120987.17749603803,5.2
VHL13482,Lagos,Toyota,Camry,2021.0,Black,Brand New,137.0,29.25
VHL12042,Lagos,Acura,MDX,2011.0,White,Foreign Used,62801.0,6.2
VHL17207,Lagos,Honda,Pilot,2011.0,Red,Foreign Used,61346.0,5.61
VHL12588,Lagos,Toyota,RAV4 Sport,2007.0,Silver,Foreign Used,96320.0,4.2
VHL13964,Abuja,Ford,F-150 SuperCrew,2008.0,Blue,Foreign Used,98000.0,5.0
VHL17616,Abuja,Mercedes-Benz,GL-Class,2014.0,Black,Foreign Used,117214.0,19.5
VHL18431,Lagos,Hyundai,Sonata,2009.0,Black,Nigerian Used,131616.0,2.81
VHL16513,Lagos,Toyota,Tacoma 4x4 Access Cab,2008.0,Black,Foreign Used,35548.0,7.4
VHL15422,Abuja,Lexus,RX 350L 4WD,2020.0,Gold,Foreign Used,1223.0,32.0
VHL19494,Abuja,Kia,Optima,2017.0,Brown,Nigerian Used,50333.97142857143,3.6
VHL12330,Abuja,Honda,CR-V,2002.0,Silver,Nigerian Used,98845.0,1.3
VHL12998,Lagos,Toyota,Highlander Limited V6 4x4,2007.0,Green,Foreign Used,85168.0,3.99
VHL11368,Ibadan,Lexus,IS 250,2010.0,White,Foreign Used,111522.88737864078,4.55
VHL19549,Abuja,Lexus,ES 350,2010.0,Silver,Foreign Used,111522.88737864078,5.9
VHL17772,Lagos,Lexus,ES 350,2008.0,Blue,Foreign Used,69254.0,4.5
VHL13237,Abuja,Acura,TL,2013.0,Black,Nigerian Used,87886.068,3.8
VHL15030,Lagos,Hyundai,Elantra,2013.0,Black,Nigerian Used,90046.3037744631,2.25
VHL15291,Abuja,Bentley,Continental,2016.0,White,Foreign Used,15000.0,65.0
VHL19655,Lagos,Toyota,Sienna XLE 7 Passenger Mobility,2011.0,Gold,Foreign Used,20473.0,11.25
VHL19645,Abuja,Honda,CR-V,2017.0,White,Foreign Used,50333.97142857143,13.0
VHL13668,Abuja,Mercedes-Benz,C350,2010.0,White,Foreign Used,68000.0,3.55
VHL16921,Abuja,Mercedes-Benz,C300,2009.0,White,Foreign Used,115596.78333333334,4.5
VHL10174,Abuja,Toyota,Camry,2008.0,Gold,Foreign Used,120987.17749603803,3.4
VHL11203,Lagos,Lexus,ES 350,2010.0,Black,Foreign Used,42855.0,6.8
VHL14855,Abuja,Toyota,Corolla,2012.0,White,Nigerian Used,101664.2219387755,3.3
VHL17335,Abuja,Mercedes-Benz,E350,2007.0,Silver,Nigerian Used,139643.87962962964,2.7
VHL14454,Abuja,Peugeot,407,2006.0,Silver,Nigerian Used,146108.96941896025,1.2
VHL15031,Lagos,Toyota,4-Runner Limited V6,2005.0,Blue,Foreign Used,156069.08239700375,3.55
VHL19947,Lagos,Lexus,GX,2018.0,Gray,Foreign Used,86750.0,28.5
VHL15954,Lagos,Lexus,RX 350 FWD,2018.0,Red,Foreign Used,23000.0,22.0
VHL16570,Abuja,Toyota,RAV4 2.4,2008.0,Blue,Foreign Used,85000.0,4.6
VHL11855,Abuja,Toyota,Corolla 1.8,2008.0,White,Nigerian Used,75231.0,2.6
VHL10068,Abuja,Mercedes-Benz,GLS-Class Off,2021.0,White,Foreign Used,8492.0,280.0
VHL12892,Abuja,Toyota,RAV4 2.5 4x4,2010.0,Silver,Foreign Used,78000.0,4.7
VHL15466,Lagos,Hyundai,Sonata,2016.0,White,Foreign Used,60000.0,7.5
VHL13254,Abuja,Toyota,Highlander Sport,2009.0,White,Foreign Used,126000.0,6.2
VHL10343,Lagos,Mitsubishi,Attrage,2014.0,Black,Nigerian Used,140869.0,1.69
VHL12630,Abuja,Mercedes-Benz,GLE-Class,2016.0,Blue,Foreign Used,25000.0,35.0
VHL11925,Lagos,Land Rover,Range Rover,2016.0,Black,Foreign Used,102429.0,39.38
VHL17772,Lagos,Toyota,4-Runner Limited V6 4x4,2005.0,Black,Foreign Used,56832.0,4.4
VHL13618,Lagos,Mazda,CX-9 Sport AWD,2008.0,Blue,Foreign Used,129518.0,3.6
VHL17252,Abuja,Mercedes-Benz,M Class,2007.0,Silver,Foreign Used,139643.87962962964,4.7
VHL13672,Abuja,Toyota,Land Cruiser 4 V6 GXR,2021.0,Brown,Brand New,1214.0,30.0
VHL19387,Abuja,Mercedes-Benz,GLK-Class,2013.0,Black,Nigerian Used,54213.0,7.0
VHL12047,Abuja,Toyota,Corolla S,2005.0,Silver,Nigerian Used,156069.08239700375,1.6
VHL18417,Lagos,Nissan,Maxima,2004.0,Black,Nigerian Used,170141.0,1.01
VHL11970,Lagos,Toyota,Camry 3.5 LE,2008.0,Silver,Foreign Used,68000.0,3.45
VHL12875,Lagos,Toyota,Camry,2014.0,Gray,Foreign Used,109832.0,4.55
VHL17558,Abuja,Toyota,Corolla,2013.0,Red,Nigerian Used,110220.0,3.6
VHL10605,Abuja,Land Rover,Range Rover,2019.0,Black,Foreign Used,23881.0,62.0
VHL10544,Abuja,Lexus,RX 350,2010.0,Gray,Foreign Used,65286.0,8.95
VHL12346,Lagos,Mercedes-Benz,C300,2011.0,Silver,Foreign Used,52348.0,5.15
VHL19105,Ibadan,Toyota,Camry,2015.0,Black,Foreign Used,60129.0,6.8
VHL13348,Abuja,Toyota,Corolla,2004.0,Black,Foreign Used,180983.2039800995,2.4
VHL10720,Lagos,Acura,MDX,2008.0,Red,Foreign Used,60852.0,4.2
VHL13867,Abuja,Mercedes-Benz,G-Class,2019.0,Black,Brand New,4000.0,105.0
VHL11038,Ibadan,Toyota,Avalon Limited,2007.0,White,Foreign Used,152000.0,3.3
VHL19312,Abuja,Honda,Accord Sedan EX,2004.0,Silver,Foreign Used,52352.0,2.7
VHL19983,Abuja,Lexus,RX 300 4WD,1999.0,Black,Nigerian Used,93217.3950422323,1.7
VHL18205,Abuja,Toyota,Camry,2008.0,Black,Nigerian Used,76000.0,2.6
VHL11515,Lagos,Lexus,RX,2008.0,Red,Foreign Used,55000.0,6.2
VHL19571,Abuja,Audi,A4,2015.0,Silver,Nigerian Used,89632.0,4.1
VHL17809,Abuja,Mercedes-Benz,C350,2011.0,Black,Foreign Used,42153.0,5.6
VHL15415,Abuja,Toyota,Camry,2008.0,Silver,Nigerian Used,125754.0,3.2
VHL19326,Lagos,Ford,Explorer Sport Track,2003.0,Black,Nigerian Used,157328.0,1.35
VHL17770,Lagos,Toyota,Highlander XLE 4x4 V6 (3.5L 6cyl 8A),2018.0,Black,Foreign Used,38464.0,18.2
VHL11098,Abuja,Peugeot,Peugeot 5008 2 HDi 180 GT,2020.0,White,Brand New,2000.0,17.6
VHL13254,Abuja,Dodge,Charger SXT,2008.0,White,Foreign Used,54000.0,3.3
VHL12137,Abuja,Kia,Optima,2013.0,Black,Foreign Used,90214.0,4.5
VHL12824,Abuja,Toyota,Camry,2010.0,Gray,Foreign Used,111522.88737864078,4.0
VHL17743,Lagos,Toyota,Camry Automatic,1999.0,Gray,Nigerian Used,90033.42609079723,1.13
VHL16102,Abuja,Toyota,Camry,2018.0,Black,Foreign Used,44090.12037037037,13.5
VHL14865,Lagos,Mercedes-Benz,E400,2018.0,White,Foreign Used,44090.12037037037,29.7
VHL10652,Lagos,Lexus,RX,2009.0,Blue,Foreign Used,115596.78333333334,6.3
VHL10133,Abuja,Mercedes-Benz,AMG GT,2019.0,White,Foreign Used,23881.0,150.0
VHL10310,Abuja,Toyota,Avalon,2013.0,Black,Foreign Used,58000.0,8.5
VHL17940,Abuja,Mercedes-Benz,E300,2022.0,Black,Brand New,2601.3333333333335,78.0
VHL14754,Lagos,Toyota,RAV4,2021.0,Gray,Foreign Used,300.0,28.5
VHL11356,Abuja,Ford,Edge,2016.0,Blue,Foreign Used,35255.0,12.5
VHL12569,Lagos,Honda,Pilot,2005.0,Black,Foreign Used,98335.0,2.36
VHL19436,Lagos,Toyota,Land Cruiser 4.5 V8 GX-R Off,2013.0,White,Nigerian Used,100000.0,19.85
VHL11614,Lagos,Toyota,Camry,2004.0,Red,Nigerian Used,121100.0,1.45
VHL17044,Lagos,Lexus,RX,2020.0,Gold,Foreign Used,15767.532258064517,29.5
VHL19509,Lagos,Lexus,GX 470,2007.0,Silver,Foreign Used,139643.87962962964,5.8
VHL13811,Abuja,Hyundai,Santa Fe 2.7 V6,2009.0,Red,Foreign Used,125000.0,3.7
VHL14239,Abuja,Lexus,LX 570 AWD,2019.0,Black,Foreign Used,23881.0,56.0
VHL18901,Abuja,Mercedes-Benz,E350,2008.0,Black,Nigerian Used,120987.17749603803,2.6
VHL19049,Abuja,Land Rover,Range Rover Evoque,2013.0,Black,Nigerian Used,87886.068,7.0
VHL13501,Abuja,Toyota,Corolla,2010.0,Black,Nigerian Used,139617.0,3.94
VHL12563,Abuja,Lexus,ES,2008.0,Black,Nigerian Used,151000.0,3.7
VHL17460,Abuja,Toyota,Land Cruiser,2021.0,Black,Brand New,222.0,49.5
VHL10131,Lagos,Lexus,GX 460 Premium,2012.0,Gray,Foreign Used,81000.0,15.0
VHL19610,Abuja,Mercedes-Benz,C300,2009.0,Silver,Foreign Used,115596.78333333334,4.5
VHL10835,Ibadan,Lexus,IS 200 Limited,2008.0,Black,Foreign Used,98500.0,3.35
VHL18255,Abuja,Mercedes-Benz,M Class ML 63 AMG,2008.0,Black,Foreign Used,126366.0,6.5
VHL10953,Abuja,Toyota,4-Runner Limited V6,2007.0,Gray,Nigerian Used,132657.0,3.5
VHL16135,Lagos,Mercedes-Benz,C300,2009.0,White,Foreign Used,72140.0,4.5
VHL11707,Lagos,Lexus,LX 570 AWD,2017.0,Gray,Foreign Used,50333.97142857143,52.0
VHL12822,Abuja,Toyota,Avalon,2016.0,Black,Foreign Used,45895.0,9.85
VHL18379,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2008.0,Black,Foreign Used,120987.17749603803,5.8
VHL17034,Abuja,Mercedes-Benz,C300,2013.0,White,Foreign Used,67548.0,6.8
VHL19541,Ibadan,Toyota,Sienna CE FWD,2007.0,Gold,Foreign Used,181160.0,3.6
VHL16676,Abuja,Volkswagen,Sharan 1.8 T,2005.0,Blue,Nigerian Used,156069.08239700375,1.2
VHL16868,Lagos,Toyota,Sienna LE AWD,2009.0,Silver,Nigerian Used,169361.0,3.04
VHL10143,Lagos,Toyota,Highlander Limited,2008.0,Silver,Foreign Used,120987.17749603803,8.5
VHL16478,Abuja,Lexus,RX 350 AWD,2014.0,Black,Foreign Used,65000.0,13.5
VHL10327,Lagos,Toyota,4-Runner SR5 V6,2007.0,Black,Foreign Used,139643.87962962964,4.9
VHL11282,Abuja,Toyota,Camry,2017.0,Black,Nigerian Used,50333.97142857143,7.0
VHL19126,Abuja,BMW,328i,2009.0,Black,Foreign Used,115596.78333333334,3.6
VHL18335,Lagos,Toyota,Camry,2008.0,Silver,Foreign Used,78405.0,3.2
VHL14220,Lagos,Toyota,Sienna LE 8 Passenger,2011.0,Gray,Foreign Used,96200.0,5.7
VHL14467,Lagos,Mercedes-Benz,GLE-Class,2017.0,Gray,Foreign Used,50333.97142857143,65.0
VHL10722,Abuja,Lexus,RX 350 AWD,2008.0,Blue,Foreign Used,65000.0,6.2
VHL12618,Lagos,Toyota,Venza AWD,2011.0,Brown,Foreign Used,67936.0,8.55
VHL19652,Abuja,Hyundai,Santa Fe 2.4,2008.0,Silver,Nigerian Used,120987.17749603803,2.7
VHL10552,Abuja,Lexus,RX,2015.0,Black,Nigerian Used,40111.0,11.5
VHL11512,Abuja,Ford,Ranger,2018.0,Black,Foreign Used,8000.0,14.8
VHL12721,Abuja,Kia,Soul Automatic,2012.0,Silver,Foreign Used,90008.71168124927,2.9
VHL11719,Abuja,Mercedes-Benz,CLA-Class,2015.0,Black,Foreign Used,66000.63322884013,10.5
VHL19749,Abuja,Honda,Accord,2009.0,Green,Foreign Used,115596.78333333334,3.3
VHL17382,Lagos,Toyota,4-Runner,2008.0,Black,Foreign Used,52000.0,5.4
VHL15513,Abuja,Lexus,RX 350,2007.0,White,Foreign Used,139643.87962962964,5.9
VHL13626,Abuja,Lexus,IS 250 Automatic,2010.0,Gray,Foreign Used,95000.0,4.55
VHL15512,Lagos,Toyota,Sienna XLE,2005.0,Gold,Foreign Used,156069.08239700375,3.45
VHL14041,Lagos,Hyundai,Sonata,2015.0,Blue,Foreign Used,126473.0,6.73
VHL18080,Abuja,Chrysler,200,2013.0,White,Foreign Used,182823.0,4.5
VHL16956,Lagos,Toyota,Highlander XLE FWD,2020.0,Black,Foreign Used,78000.0,35.0
VHL18880,Lagos,Mercedes-Benz,C300,2011.0,Black,Foreign Used,99631.70047169812,6.0
VHL15312,Abuja,Toyota,Corolla,2013.0,Silver,Foreign Used,70000.0,4.7
VHL18548,Abuja,Toyota,Highlander,2009.0,Blue,Foreign Used,115596.78333333334,7.9
VHL12752,Abuja,Mercedes-Benz,C300,2013.0,Gray,Nigerian Used,87886.068,5.6
VHL10721,Lagos,Lexus,RX 330 AWD,2006.0,Silver,Foreign Used,75125.0,5.0
VHL16738,Abuja,Mercedes-Benz,E400,2018.0,Black,Foreign Used,44090.12037037037,35.0
VHL18424,Abuja,Mercedes-Benz,M Class,2013.0,Black,Foreign Used,56885.0,13.5
VHL16145,Lagos,Toyota,Tacoma 4x4 Access Cab,2008.0,Blue,Foreign Used,35248.0,9.6
VHL19741,Lagos,Lexus,ES,2018.0,White,Foreign Used,44090.12037037037,19.0
VHL13111,Lagos,Hyundai,Tucson SE AWD,2015.0,Gray,Foreign Used,122448.0,10.13
VHL17066,Abuja,Mercedes-Benz,S-Class,2014.0,Black,Foreign Used,175000.0,45.0
VHL14085,Lagos,Fiat,Fullback,2017.0,White,Foreign Used,174.0,11.7
VHL13911,Lagos,Toyota,Matrix,2005.0,Silver,Foreign Used,202570.0,2.93
VHL12774,Abuja,Toyota,Corolla,2013.0,Blue,Nigerian Used,50000.0,3.75
VHL15348,Abuja,Toyota,Corolla,2013.0,White,Foreign Used,64000.0,4.65
VHL17749,Lagos,Toyota,Sequoia,2015.0,Black,Foreign Used,66000.63322884013,15.5
VHL15190,Abuja,Mercedes-Benz,GLE-Class,2021.0,White,Brand New,1907.0,120.0
VHL18573,Lagos,Mercedes-Benz,M Class,2000.0,Black,Nigerian Used,154647.0,1.24
VHL10945,Abuja,Toyota,Camry,2005.0,Gray,Foreign Used,156069.08239700375,2.9
VHL19191,Lagos,Toyota,Highlander SE 3.5L 4WD,2013.0,White,Foreign Used,87886.068,10.0
VHL17669,Abuja,Mercedes-Benz,GLE-Class,2017.0,White,Nigerian Used,58231.0,28.5
VHL13691,Abuja,Toyota,Corolla,2009.0,Red,Nigerian Used,115596.78333333334,2.45
VHL17624,Lagos,Toyota,Camry,2009.0,Gray,Nigerian Used,98996.0,2.48
VHL16640,Abuja,Toyota,Land Cruiser Prado 3 D-4d (190 Hp) 7 Seats,2015.0,Black,Foreign Used,45000.0,18.5
VHL19574,Lagos,Toyota,Tacoma Double Cab V6,2010.0,Gold,Foreign Used,111522.88737864078,8.25
VHL16200,Abuja,Ford,Mustang,2006.0,Gray,Foreign Used,85532.0,3.3
VHL17925,Lagos,Lexus,ES 350,2008.0,Black,Foreign Used,68652.0,4.7
VHL10138,Lagos,Volkswagen,Passat,2010.0,Black,Foreign Used,143153.0,3.4
VHL18366,Lagos,Toyota,Tacoma Double Cab V6 Automatic,2010.0,Gray,Foreign Used,111522.88737864078,8.0
VHL11517,Abuja,Toyota,Corolla,2014.0,Black,Nigerian Used,98523.0,4.0
VHL11824,Abuja,Toyota,Highlander,2013.0,Black,Foreign Used,34715.0,7.54
VHL19232,Ibadan,Lexus,RX,2010.0,Black,Nigerian Used,178465.0,7.6
VHL14235,Lagos,Toyota,Highlander,2018.0,Black,Foreign Used,5000.0,19.5
VHL11544,Ibadan,Toyota,Corolla,2016.0,Black,Foreign Used,36250.0,6.2
VHL15294,Lagos,Toyota,Venza XLE AWD V6,2013.0,Black,Foreign Used,87886.068,9.0
VHL17177,Lagos,Toyota,4-Runner Limited V6,2007.0,Silver,Foreign Used,139643.87962962964,5.5
VHL13848,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012.0,Blue,Foreign Used,46116.0,13.0
VHL10796,Ibadan,Mercedes-Benz,C240,2002.0,Blue,Foreign Used,126540.0,2.92
VHL12742,Lagos,Toyota,Camry,2009.0,Green,Foreign Used,168000.0,3.35
VHL13601,Lagos,Mercedes-Benz,C300,2009.0,White,Foreign Used,115596.78333333334,5.7
VHL16355,Abuja,Mercedes-Benz,M Class,2012.0,Gray,Foreign Used,101664.2219387755,13.0
VHL16348,Lagos,Lexus,RX 350 AWD,2017.0,Black,Foreign Used,11580.0,18.2
VHL19131,Lagos,Lexus,RX,2013.0,Silver,Foreign Used,87886.068,12.8
VHL17809,Lagos,Toyota,Camry XSE V6 FWD,2020.0,Gray,Brand New,15767.532258064517,27.0
VHL17003,Lagos,Lexus,ES 350,2007.0,Gray,Foreign Used,139643.87962962964,4.35
VHL18527,Lagos,Volkswagen,Golf 1.6,2003.0,Silver,Foreign Used,195989.0,1.46
VHL15708,Lagos,Mercedes-Benz,GL-Class GL 450 Off,2011.0,White,Foreign Used,75000.0,8.0
VHL17579,Lagos,Toyota,Highlander XLE 4x2 V6 (3.5L 6cyl 8A),2017.0,Gray,Foreign Used,60000.0,18.0
VHL13888,Abuja,Mercedes-Benz,C63,2010.0,White,Nigerian Used,115000.0,9.5
VHL19652,Lagos,Toyota,Tacoma Access Cab,2012.0,Gray,Foreign Used,101664.2219387755,9.5
VHL11768,Lagos,Toyota,Venza V6,2010.0,Gold,Foreign Used,96000.0,7.1
VHL12531,Lagos,BMW,525i,2005.0,Black,Nigerian Used,121266.0,2.25
VHL10928,Ibadan,Lexus,GX 470 Sport Utility,2008.0,Gold,Foreign Used,131851.0,7.2
VHL15552,Abuja,Toyota,4-Runner,2017.0,White,Foreign Used,50333.97142857143,16.0
VHL19831,Abuja,Toyota,Corolla LE,2006.0,Silver,Nigerian Used,146108.96941896025,1.85
VHL19687,Abuja,Toyota,Venza,2013.0,Silver,Foreign Used,48000.0,9.4
VHL19792,Lagos,Toyota,Venza Limited AWD V6,2013.0,Silver,Foreign Used,87886.068,10.5
VHL11253,Lagos,Toyota,Camry,2013.0,Red,Foreign Used,87886.068,6.0
VHL18077,Lagos,Toyota,Camry,2013.0,Red,Foreign Used,52866.0,5.8
VHL13719,Lagos,Lexus,ES 350,2009.0,White,Nigerian Used,115596.78333333334,3.5
VHL19895,Lagos,Lexus,IS 250c,2013.0,Black,Foreign Used,119140.0,6.7
VHL12092,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2012.0,Gray,Foreign Used,75488.0,7.65
VHL12709,Abuja,Toyota,Corolla,2016.0,Blue,Foreign Used,86970.0,5.6
VHL18289,Abuja,Toyota,Avalon,2015.0,Black,Foreign Used,123526.0,9.5
VHL19707,Abuja,Toyota,Sienna,2008.0,Gold,Foreign Used,120987.17749603803,3.7
VHL17893,Lagos,Toyota,RAV4 3.5 Sport 4x4,2010.0,Silver,Nigerian Used,157390.0,3.94
VHL12352,Ibadan,Pontiac,Vibe Automatic,2004.0,Blue,Nigerian Used,60123.0,1.8
VHL10305,Ibadan,Mercedes-Benz,C-Class C 300 (W204),2009.0,White,Foreign Used,89996.22338107425,4.73
VHL16487,Lagos,Toyota,Highlander,2021.0,Black,Brand New,7653.89,30.0
VHL13098,Abuja,Mercedes-Benz,E350,2008.0,Silver,Nigerian Used,106000.0,1.4
VHL17994,Lagos,Toyota,Avalon,2019.0,Black,Foreign Used,23881.0,29.0
VHL14006,Lagos,Lexus,ES 350,2010.0,Gold,Foreign Used,111522.88737864078,5.6
VHL16764,Abuja,Mercedes-Benz,C-Class C 43 4MATIC AMG (C205),2016.0,Blue,Foreign Used,59739.19502074689,22.0
VHL14435,Abuja,Mini,Cooper,2011.0,Black,Nigerian Used,99631.70047169812,4.55
VHL13343,Abuja,Mercedes-Benz,C300,2013.0,White,Nigerian Used,87886.068,4.85
VHL12218,Lagos,Toyota,Camry,2007.0,Black,Foreign Used,86946.0,4.15
VHL16311,Lagos,Mercedes-Benz,GLE-Class,2020.0,Black,Foreign Used,15767.532258064517,55.0
VHL18693,Abuja,BMW,M3,2014.0,White,Foreign Used,32415.0,14.0
VHL10285,Lagos,Toyota,Land Cruiser 4.5 V8 GXR,2016.0,White,Foreign Used,38532.0,50.0
VHL15704,Abuja,Honda,Ridgeline,2007.0,White,Foreign Used,60000.0,5.2
VHL14896,Lagos,Lexus,RX,2012.0,Gold,Foreign Used,101664.2219387755,12.9
VHL19513,Lagos,Lexus,RX,2012.0,Burgandy,Foreign Used,101664.2219387755,12.85
VHL19815,Abuja,Toyota,Corolla L 4-Speed Automatic,2013.0,Gold,Nigerian Used,87886.068,3.4
VHL14917,Abuja,Mazda,Premacy 2 TD Exclusive,2005.0,Silver,Foreign Used,52352.0,2.4
VHL14768,Abuja,Acura,RDX,2007.0,Black,Foreign Used,116000.0,2.8
VHL15833,Lagos,Acura,MDX,2008.0,White,Nigerian Used,104580.0,4.0
VHL10350,Abuja,Lexus,NX 200t AWD,2015.0,Silver,Foreign Used,63520.0,16.5
VHL16160,Lagos,Jeep,Wrangler,2019.0,White,Foreign Used,68.0,32.0
VHL19703,Abuja,Honda,Civic,2008.0,Gray,Nigerian Used,98000.0,1.7
VHL10453,Abuja,Peugeot,407,2007.0,Blue,Nigerian Used,139643.87962962964,1.25
VHL11617,Abuja,Land Rover,Range Rover Velar P380 HSE R-Dynamic 4x4,2018.0,Gray,Foreign Used,44090.12037037037,36.0
VHL19865,Lagos,Lexus,RX 350 AWD,2014.0,Black,Foreign Used,30125.0,12.92
VHL18385,Abuja,Honda,Pilot EX 4x4 (3.5L 6cyl 5A),2007.0,Black,Foreign Used,87000.0,3.2
VHL17555,Lagos,Lexus,IS,2007.0,Silver,Foreign Used,202945.0,4.73
VHL13114,Abuja,Lexus,ES 350,2009.0,Gray,Nigerian Used,115596.78333333334,3.8
VHL18839,Abuja,Audi,A4,2018.0,Black,Foreign Used,44090.12037037037,17.8
VHL11606,Lagos,Toyota,Camry,2005.0,Silver,Nigerian Used,89976.8547167193,1.58
VHL16125,Lagos,Lexus,ES 350,2007.0,Gray,Foreign Used,85839.0,4.8
VHL13680,Abuja,Mercedes-Benz,GLE-Class,2022.0,White,Brand New,2601.3333333333335,150.0
VHL10231,Lagos,Lexus,ES 350,2011.0,Black,Nigerian Used,89951.28934259417,4.3
VHL17386,Abuja,Honda,Civic,2013.0,Gray,Foreign Used,65995.0,4.5
VHL10701,Lagos,Land Rover,Range Rover Sport Supercharged,2018.0,Gray,Foreign Used,22092.0,50.63
VHL17928,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2007.0,Silver,Foreign Used,114000.0,4.7
VHL17843,Ibadan,Toyota,Corolla LE,2006.0,Silver,Foreign Used,98000.0,2.85
VHL10334,Lagos,Lexus,RX 350 AWD,2008.0,Black,Nigerian Used,142273.0,5.06
VHL16866,Lagos,Lexus,LX 570 AWD,2020.0,Black,Brand New,15767.532258064517,90.0
VHL15321,Abuja,Toyota,Land Cruiser,2021.0,Black,Brand New,12.0,155.0
VHL15482,Lagos,Lexus,RX,2010.0,Red,Foreign Used,96000.0,9.0
VHL14373,Abuja,Hyundai,Azera 3.3L,2013.0,Black,Foreign Used,87886.068,6.0
VHL16634,Lagos,Toyota,Camry,2008.0,Silver,Foreign Used,73592.0,4.1
VHL13243,Lagos,Toyota,Venza AWD,2010.0,Gold,Foreign Used,95000.0,7.5
VHL18045,Abuja,Jeep,Liberty Limited 4WD,2004.0,Gray,Nigerian Used,102355.0,1.45
VHL17973,Abuja,Toyota,Hilux 2.7 VVT-i 4X4 SRX,2010.0,White,Nigerian Used,111522.88737864078,4.0
VHL18736,Ibadan,Nissan,Almera 1.6 Lux,2005.0,Gray,Foreign Used,86000.0,1.6
VHL15406,Abuja,Toyota,Land Cruiser 4 V6 GX-R,2015.0,Black,Nigerian Used,37088.0,18.0
VHL10357,Abuja,Toyota,Corolla,2013.0,White,Foreign Used,87886.068,4.5
VHL16827,Abuja,Lexus,RX,2010.0,Gray,Nigerian Used,65000.0,6.4
VHL13477,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013.0,White,Foreign Used,87886.068,14.2
VHL12195,Lagos,Lexus,ES 350,2008.0,Red,Foreign Used,121331.0,4.5
VHL10012,Lagos,Lexus,ES 350,2009.0,Gray,Foreign Used,100000.0,4.5
VHL16887,Lagos,Mercedes-Benz,GLC-Class,2018.0,Black,Foreign Used,32402.0,19.1
VHL12152,Abuja,Toyota,Camry 2.4 LE,2008.0,Blue,Nigerian Used,140000.0,2.5
VHL10130,Abuja,Ford,Explorer,2016.0,Brown,Nigerian Used,93852.0,7.5
VHL14054,Ibadan,BMW,X5 3.0i Sports Activity,2004.0,Gray,Foreign Used,89933.48377327237,3.6
VHL19450,Lagos,Lexus,IS 250 AWD,2006.0,Silver,Foreign Used,146108.96941896025,3.45
VHL13326,Lagos,Lexus,GX,2015.0,Gray,Foreign Used,52000.0,19.5
