Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used,Car_Age,Manufacturing_year_category,Location_Ibadan
0,34,591,2013.0,22,87886.068,,0,1,0,9.0,1,0
2,29,623,2016.0,2,45000.0,,0,1,0,6.0,2,0
1,53,406,2007.0,17,191517.0,,0,0,1,15.0,0,1
2,53,1251,2004.0,18,180983.2039800995,,0,1,0,18.0,0,0
0,53,801,2021.0,2,7653.89,,1,0,0,1.0,3,0
0,53,32,2001.0,18,52352.0,,0,0,1,21.0,0,0
2,0,858,2005.0,17,340959.0,,0,0,1,17.0,0,0
0,53,406,2010.0,9,121689.0,,0,0,1,12.0,1,0
0,19,500,2012.0,2,98655.0,,0,0,1,10.0,1,0
0,34,588,2017.0,2,23000.0,,0,1,0,5.0,2,0
1,29,1032,2001.0,18,124805.0,,0,0,1,21.0,0,1
0,29,772,2020.0,2,1042.0,,1,0,0,2.0,3,0
2,14,491,2010.0,17,378885.0,,0,0,1,12.0,1,0
0,34,1126,2011.0,2,74000.0,,0,0,1,11.0,1,0
2,53,32,2008.0,8,69532.0,,0,1,0,14.0,0,0
0,53,427,2004.0,18,199000.0,,0,1,0,18.0,0,0
2,29,1042,2017.0,2,32456.0,,0,1,0,5.0,2,0
0,29,1046,2017.0,2,80000.0,,0,0,1,5.0,2,0
2,29,621,2013.0,2,22000.0,,0,1,0,9.0,1,0
2,53,675,2004.0,4,120000.0,,0,0,1,18.0,0,0
1,53,316,2012.0,22,92000.0,,0,1,0,10.0,1,1
0,53,657,2015.0,2,86254.0,,0,1,0,7.0,2,0
0,17,371,2015.0,9,16747.0,,0,1,0,7.0,2,0
0,53,316,2013.0,17,87886.068,,0,1,0,9.0,1,0
2,53,1157,2013.0,2,63852.0,,0,1,0,9.0,1,0
1,53,406,2009.0,9,287082.0,,0,0,1,13.0,1,1
0,34,591,2011.0,2,90035.0,,0,0,1,11.0,1,0
0,34,587,2017.0,22,50333.97142857143,,0,1,0,5.0,2,0
2,34,580,2011.0,18,281837.0,,0,0,1,11.0,1,0
2,29,624,2014.0,22,30000.0,,0,0,1,8.0,1,0
1,53,185,2008.0,3,120987.17749603804,,0,1,0,14.0,0,1
0,29,474,2005.0,2,48000.0,,0,1,0,17.0,0,0
0,29,1020,2015.0,9,66000.63322884013,,0,1,0,7.0,2,0
0,53,1013,2020.0,10,9000.0,,1,0,0,2.0,3,0
1,53,987,2010.0,17,180000.0,,0,1,0,12.0,1,1
0,34,251,2017.0,3,29000.0,,0,1,0,5.0,2,0
2,53,34,2008.0,8,65210.0,,0,1,0,14.0,0,0
0,53,406,2013.0,3,56487.0,,0,1,0,9.0,1,0
2,29,730,2010.0,18,98000.0,,0,1,0,12.0,1,0
0,34,593,2014.0,22,77686.18630136986,,0,1,0,8.0,1,0
0,1,102,2010.0,18,111522.88737864078,,0,1,0,12.0,1,0
2,34,840,2011.0,22,78964.0,,0,1,0,11.0,1,0
2,34,844,2012.0,9,92975.0,,0,0,1,10.0,1,0
2,53,1313,2010.0,2,111522.88737864078,,0,1,0,12.0,1,0
0,53,1287,2017.0,2,128241.0,,0,0,1,5.0,2,0
2,53,978,2007.0,10,108963.0,,0,1,0,15.0,0,0
2,53,1314,2011.0,2,50000.0,,0,1,0,11.0,1,0
0,3,1366,2018.0,17,44090.12037037037,,0,1,0,4.0,2,0
1,53,876,2008.0,17,120987.17749603804,,0,1,0,14.0,0,1
2,53,657,2017.0,9,65000.0,,0,1,0,5.0,2,0
0,34,267,2015.0,2,66000.63322884013,,0,1,0,7.0,2,0
2,29,1038,2011.0,2,67877.0,,0,1,0,11.0,1,0
0,34,1118,2020.0,2,15767.532258064515,,0,1,0,2.0,3,0
0,19,1202,2015.0,2,75243.0,,0,1,0,7.0,2,0
2,53,316,2009.0,9,104614.0,,0,0,1,13.0,1,0
0,53,186,2000.0,10,100000.0,,0,0,1,22.0,0,0
2,53,1307,2011.0,22,138606.0,,0,0,1,11.0,1,0
0,53,406,2010.0,17,85321.0,,0,1,0,12.0,1,0
2,53,241,2020.0,17,34839.0,,0,1,0,2.0,3,0
2,53,1311,2013.0,18,53217.0,,0,1,0,9.0,1,0
0,34,471,2019.0,2,19000.0,,0,1,0,3.0,3,0
2,29,1028,2009.0,8,103541.0,,0,1,0,13.0,1,0
2,34,580,2008.0,18,84000.0,,0,1,0,14.0,0,0
0,34,251,2013.0,3,92000.0,,0,0,1,9.0,1,0
2,37,1153,2015.0,9,57652.0,,0,0,1,7.0,2,0
0,3,720,2016.0,22,59739.19502074689,,0,1,0,6.0,2,0
0,53,657,2012.0,10,101664.2219387755,,0,1,0,10.0,1,0
2,29,1042,2009.0,2,115596.78333333334,,0,1,0,13.0,1,0
2,29,477,2005.0,2,156069.08239700377,,0,1,0,17.0,0,0
0,17,377,2010.0,18,97000.0,,0,1,0,12.0,1,0
2,29,1028,2003.0,18,100000.0,,0,1,0,19.0,0,0
2,29,727,2015.0,22,66000.63322884013,,0,1,0,7.0,2,0
1,53,316,1998.0,17,240506.0,,0,1,0,24.0,0,1
0,53,657,2015.0,8,65870.0,,0,1,0,7.0,2,0
0,53,1175,2008.0,17,120000.0,,0,0,1,14.0,0,0
2,29,483,2013.0,17,87886.068,,0,1,0,9.0,1,0
1,53,437,2003.0,9,178000.0,,0,1,0,19.0,0,1
2,29,1028,2013.0,2,60000.0,,0,1,0,9.0,1,0
2,34,588,2018.0,22,44090.12037037037,,0,1,0,4.0,2,0
2,29,1051,2018.0,9,23000.0,,0,1,0,4.0,2,0
0,53,345,2019.0,22,23881.0,,0,1,0,3.0,3,0
2,53,36,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
2,53,1306,2014.0,2,48658.0,,0,1,0,8.0,1,0
2,29,1028,2011.0,2,99631.70047169812,,0,1,0,11.0,1,0
2,29,621,2020.0,3,20.0,,1,0,0,2.0,3,0
0,41,355,2013.0,22,87886.068,,0,1,0,9.0,1,0
2,34,251,2015.0,9,45000.0,,0,1,0,7.0,2,0
2,53,1163,2009.0,10,196771.0,,0,1,0,13.0,1,0
2,53,316,2002.0,10,197796.0,,0,0,1,20.0,0,0
0,53,316,2012.0,9,101664.2219387755,,0,1,0,10.0,1,0
2,53,979,2006.0,10,146108.96941896025,,0,1,0,16.0,0,0
0,19,1202,2012.0,2,59000.0,,0,1,0,10.0,1,0
2,53,1014,2017.0,17,50333.97142857143,,0,1,0,5.0,2,0
0,8,313,2014.0,17,87253.0,,0,0,1,8.0,1,0
2,34,588,2020.0,2,10000.0,,0,1,0,2.0,3,0
2,29,624,2015.0,22,41991.0,,0,1,0,7.0,2,0
0,34,1115,2008.0,2,250000.0,,0,0,1,14.0,0,0
2,53,1252,2010.0,18,111522.88737864078,,0,1,0,12.0,1,0
2,53,1243,2008.0,2,120987.17749603804,,0,1,0,14.0,0,0
2,29,480,2007.0,17,101234.0,,0,0,1,15.0,0,0
2,54,925,2010.0,9,66658.0,,0,1,0,12.0,1,0
2,34,840,2005.0,18,156069.08239700377,,0,1,0,17.0,0,0
1,53,316,2009.0,2,130000.0,,0,1,0,13.0,1,1
0,53,316,2020.0,2,15767.532258064515,,0,1,0,2.0,3,0
0,40,1328,2006.0,10,85124.0,,0,1,0,16.0,0,0
1,29,474,2003.0,18,184886.90740740745,,0,0,1,19.0,0,1
0,17,120,2014.0,2,77686.18630136986,,0,1,0,8.0,1,0
1,17,949,2007.0,10,405688.0,,0,1,0,15.0,0,1
2,29,1046,2019.0,9,20000.0,,0,1,0,3.0,3,0
0,53,661,2004.0,2,124808.0,,0,0,1,18.0,0,0
0,11,365,2006.0,18,146108.96941896025,,0,1,0,16.0,0,0
2,14,491,2014.0,2,271943.0,,0,0,1,8.0,1,0
0,53,876,2002.0,3,168652.54666666666,,0,1,0,20.0,0,0
2,28,1110,2006.0,18,208206.0,,0,0,1,16.0,0,0
2,53,801,2005.0,2,411099.0,,0,0,1,17.0,0,0
2,29,1028,2018.0,2,23564.0,,0,1,0,4.0,2,0
2,53,1250,2011.0,2,150263.0,,0,0,1,11.0,1,0
2,25,1219,2009.0,8,131680.0,,0,0,1,13.0,1,0
2,29,480,2008.0,2,120987.17749603804,,0,1,0,14.0,0,0
1,17,120,2003.0,3,165951.0,,0,1,0,19.0,0,1
0,28,1083,2018.0,22,4325.0,,1,0,0,4.0,2,0
0,17,278,2012.0,9,75000.0,,0,0,1,10.0,1,0
2,29,480,2010.0,22,111522.88737864078,,0,1,0,12.0,1,0
0,53,316,2008.0,9,116472.0,,0,0,1,14.0,0,0
0,17,120,2014.0,5,98556.0,,0,0,1,8.0,1,0
0,17,138,2008.0,0,80000.0,,0,1,0,14.0,0,0
0,17,371,1997.0,2,312167.0,,0,1,0,25.0,0,0
2,53,43,2005.0,2,896413.0,,0,1,0,17.0,0,0
0,34,251,2016.0,9,59739.19502074689,,0,1,0,6.0,2,0
2,53,1244,2006.0,2,98000.0,,0,1,0,16.0,0,0
2,53,316,2011.0,9,163716.0,,0,0,1,11.0,1,0
2,29,1028,2010.0,17,111522.88737864078,,0,1,0,12.0,1,0
0,34,251,2015.0,22,30000.0,,0,1,0,7.0,2,0
2,53,1314,2012.0,3,134588.0,,0,1,0,10.0,1,0
1,53,316,2014.0,9,77686.18630136986,,0,1,0,8.0,1,1
0,17,278,2004.0,18,89650.0,,0,0,1,18.0,0,0
0,53,1190,2004.0,17,249549.0,,0,0,1,18.0,0,0
1,53,316,2010.0,8,80193.0,,0,1,0,12.0,1,1
0,34,275,2008.0,2,100000.0,,0,0,1,14.0,0,0
2,28,1103,2016.0,22,23916.0,,0,1,0,6.0,2,0
0,53,316,2010.0,3,111522.88737864078,,0,0,1,12.0,1,0
2,29,1028,2011.0,2,99631.70047169812,,0,1,0,11.0,1,0
1,53,427,2006.0,3,154400.0,,0,1,0,16.0,0,1
2,53,316,2013.0,2,87886.068,,0,1,0,9.0,1,0
0,29,608,2016.0,18,30000.0,,0,1,0,6.0,2,0
0,53,406,2010.0,22,69000.0,,0,1,0,12.0,1,0
2,33,1281,2006.0,9,222788.0,,0,1,0,16.0,0,0
2,34,593,2010.0,9,94000.0,,0,1,0,12.0,1,0
2,19,115,2013.0,9,71661.0,,0,0,1,9.0,1,0
2,28,1083,2006.0,2,63296.0,,0,1,0,16.0,0,0
2,0,858,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
2,53,683,2010.0,18,74052.0,,0,1,0,12.0,1,0
1,29,734,2008.0,9,120987.17749603804,,0,0,1,14.0,0,1
0,34,840,2006.0,18,85214.0,,0,1,0,16.0,0,0
0,34,254,2011.0,2,42134.0,,0,1,0,11.0,1,0
2,34,840,2011.0,18,83000.0,,0,1,0,11.0,1,0
0,53,206,2002.0,10,52382.0,,0,1,0,20.0,0,0
2,53,1014,2016.0,9,72846.0,,0,1,0,6.0,2,0
0,53,657,2016.0,2,59739.19502074689,,0,1,0,6.0,2,0
2,29,628,2004.0,18,180983.2039800995,,0,0,1,18.0,0,0
0,53,406,2012.0,2,65642.0,,0,1,0,10.0,1,0
1,53,1198,2003.0,18,130000.0,,0,1,0,19.0,0,1
0,53,316,2011.0,8,89652.0,,0,1,0,11.0,1,0
0,34,251,2012.0,22,85668.0,,0,1,0,10.0,1,0
0,34,588,2017.0,9,50333.97142857143,,0,1,0,5.0,2,0
2,29,628,2009.0,8,115596.78333333334,,0,1,0,13.0,1,0
2,34,267,2014.0,3,82532.0,,0,1,0,8.0,1,0
0,53,406,2006.0,10,57859.0,,0,1,0,16.0,0,0
2,29,480,2010.0,17,111522.88737864078,,0,1,0,12.0,1,0
0,53,316,2013.0,18,91479.0,,0,1,0,9.0,1,0
2,53,1240,2020.0,17,45000.0,,0,1,0,2.0,3,0
0,53,1169,2001.0,4,98000.0,,0,0,1,21.0,0,0
0,3,217,2018.0,22,44090.12037037037,,1,0,0,4.0,2,0
2,34,251,2016.0,3,16000.0,,0,1,0,6.0,2,0
0,29,723,2007.0,18,139643.87962962964,,0,0,1,15.0,0,0
2,29,1042,2017.0,2,50333.97142857143,,0,1,0,5.0,2,0
1,53,206,2002.0,3,70410.0,,0,1,0,20.0,0,1
0,53,316,2007.0,8,50000.0,,0,0,1,15.0,0,0
0,34,580,2015.0,22,66000.63322884013,,0,1,0,7.0,2,0
0,53,1157,2005.0,8,156069.08239700377,,0,0,1,17.0,0,0
2,53,316,2013.0,9,85000.0,,0,1,0,9.0,1,0
0,28,1083,2017.0,22,70000.0,,0,1,0,5.0,2,0
0,29,480,2010.0,8,54000.0,,0,1,0,12.0,1,0
2,34,844,2012.0,9,148637.0,,0,1,0,10.0,1,0
0,53,657,2004.0,17,124885.0,,0,0,1,18.0,0,0
2,0,858,2006.0,18,146108.96941896025,,0,1,0,16.0,0,0
2,29,624,2016.0,2,84528.0,,0,1,0,6.0,2,0
2,29,723,2011.0,18,130106.0,,0,1,0,11.0,1,0
2,53,986,2010.0,2,803120.0,,0,1,0,12.0,1,0
2,29,1028,2013.0,22,94336.0,,0,0,1,9.0,1,0
0,53,334,2018.0,2,62600.0,,0,1,0,4.0,2,0
2,29,723,2007.0,2,126851.0,,0,0,1,15.0,0,0
1,25,360,2016.0,18,99000.0,,0,0,1,6.0,2,1
2,29,1028,2013.0,9,55000.0,,0,1,0,9.0,1,0
2,29,1042,2009.0,9,78963.0,,0,1,0,13.0,1,0
2,29,480,2007.0,17,139643.87962962964,,0,1,0,15.0,0,0
0,34,465,2014.0,17,77686.18630136986,,0,1,0,8.0,1,0
0,34,592,2014.0,2,60000.0,,0,1,0,8.0,1,0
0,53,657,2010.0,9,111522.88737864078,,0,0,1,12.0,1,0
2,53,696,2014.0,9,131662.0,,0,0,1,8.0,1,0
1,29,622,2010.0,9,170000.0,,0,1,0,12.0,1,1
0,28,1063,2021.0,22,7653.89,,1,0,0,1.0,3,0
2,53,316,2012.0,2,21166.0,,0,1,0,10.0,1,0
2,53,1313,2009.0,22,115596.78333333334,,0,1,0,13.0,1,0
2,29,623,2014.0,2,77686.18630136986,,0,1,0,8.0,1,0
2,29,1035,2005.0,18,156069.08239700377,,0,1,0,17.0,0,0
2,53,1306,2014.0,17,75635.0,,0,1,0,8.0,1,0
2,29,1028,2003.0,3,139796.0,,0,0,1,19.0,0,0
2,34,844,2007.0,18,139643.87962962964,,0,1,0,15.0,0,0
0,34,465,2007.0,18,82000.0,,0,0,1,15.0,0,0
2,53,1006,2008.0,3,120987.17749603804,,0,1,0,14.0,0,0
0,21,969,2011.0,2,99631.70047169812,,0,0,1,11.0,1,0
1,17,947,2007.0,18,125000.0,,0,0,1,15.0,0,1
0,53,802,2021.0,2,2700.0,,1,0,0,1.0,3,0
0,3,81,2008.0,2,120987.17749603804,,0,1,0,14.0,0,0
0,53,1314,2010.0,2,111522.88737864078,,0,0,1,12.0,1,0
0,14,548,2008.0,3,219236.0,,0,1,0,14.0,0,0
0,53,977,2008.0,2,125234.0,,0,0,1,14.0,0,0
0,17,120,2004.0,9,180983.2039800995,,0,0,1,18.0,0,0
1,53,316,2013.0,9,96700.0,,0,1,0,9.0,1,1
0,3,13,2003.0,8,184886.90740740745,,0,0,1,19.0,0,0
0,3,855,2018.0,22,16175.0,,0,0,1,4.0,2,0
0,33,73,2006.0,3,146108.96941896025,,0,0,1,16.0,0,0
0,17,375,2008.0,8,100000.0,,0,1,0,14.0,0,0
2,34,593,2012.0,2,107523.0,,0,1,0,10.0,1,0
2,53,657,2015.0,22,71317.0,,0,1,0,7.0,2,0
0,34,581,2010.0,2,92000.0,,0,0,1,12.0,1,0
0,53,1291,2011.0,9,99631.70047169812,,0,0,1,11.0,1,0
2,53,316,2014.0,9,89000.0,,0,1,0,8.0,1,0
2,29,480,2008.0,3,65358.0,,0,1,0,14.0,0,0
0,53,316,2021.0,2,10.0,,1,0,0,1.0,3,0
0,34,267,2015.0,2,50322.0,,0,1,0,7.0,2,0
0,53,694,2016.0,3,25000.0,,0,1,0,6.0,2,0
0,53,815,2021.0,2,27.0,,1,0,0,1.0,3,0
0,29,1028,2012.0,18,50000.0,,0,1,0,10.0,1,0
0,28,1082,2019.0,22,13517.0,,0,1,0,3.0,3,0
0,34,842,2002.0,2,84000.0,,0,0,1,20.0,0,0
1,37,944,1986.0,3,183245.0,,0,1,0,36.0,0,1
2,53,977,2014.0,22,77686.18630136986,,0,1,0,8.0,1,0
2,29,623,2017.0,18,50333.97142857143,,0,1,0,5.0,2,0
0,29,1028,2008.0,8,120987.17749603804,,0,0,1,14.0,0,0
2,29,480,2008.0,8,120987.17749603804,,0,0,1,14.0,0,0
2,29,623,2016.0,22,42000.0,,0,1,0,6.0,2,0
2,1,104,2011.0,2,225915.0,,0,1,0,11.0,1,0
0,34,465,2015.0,2,104945.0,,0,0,1,7.0,2,0
0,34,467,2019.0,2,23881.0,,0,1,0,3.0,3,0
2,29,1028,2013.0,2,34543.0,,0,1,0,9.0,1,0
2,53,316,2008.0,17,120987.17749603804,,0,0,1,14.0,0,0
2,29,480,2008.0,17,98552.0,,0,1,0,14.0,0,0
1,53,406,2009.0,2,99000.0,,0,0,1,13.0,1,1
0,33,300,2008.0,22,100000.0,,0,1,0,14.0,0,0
0,3,30,2020.0,2,15767.532258064515,,0,1,0,2.0,3,0
0,53,406,2004.0,9,180983.2039800995,,0,0,1,18.0,0,0
2,29,723,2009.0,2,173307.0,,0,1,0,13.0,1,0
0,53,1003,2007.0,18,139643.87962962964,,0,0,1,15.0,0,0
2,29,1042,2012.0,8,75000.0,,0,1,0,10.0,1,0
2,53,977,2008.0,17,65000.0,,0,1,0,14.0,0,0
2,53,316,2009.0,2,115596.78333333334,,0,1,0,13.0,1,0
1,17,909,2006.0,9,110724.0,,0,1,0,16.0,0,1
2,29,1046,2014.0,9,71525.0,,0,1,0,8.0,1,0
0,34,465,2010.0,2,84000.0,,0,0,1,12.0,1,0
2,34,465,2016.0,2,62476.0,,0,0,1,6.0,2,0
2,29,1035,2005.0,18,38000.0,,0,1,0,17.0,0,0
2,53,1163,2004.0,17,323594.0,,0,1,0,18.0,0,0
2,29,623,2015.0,2,62000.0,,0,1,0,7.0,2,0
2,29,480,2010.0,9,61428.0,,0,1,0,12.0,1,0
0,19,1202,2012.0,2,56000.0,,0,1,0,10.0,1,0
0,53,316,2012.0,18,101664.2219387755,,0,1,0,10.0,1,0
2,29,727,2008.0,22,120987.17749603804,,0,1,0,14.0,0,0
2,53,1157,2008.0,8,89000.0,,0,1,0,14.0,0,0
0,53,977,2017.0,22,41253.0,,0,1,0,5.0,2,0
0,14,491,2016.0,18,64000.0,,0,1,0,6.0,2,0
0,34,593,2013.0,3,52352.0,,0,1,0,9.0,1,0
0,53,1175,2005.0,9,45267.0,,0,0,1,17.0,0,0
0,25,1093,2004.0,2,50000.0,,0,0,1,18.0,0,0
0,17,278,2014.0,3,86000.0,,0,1,0,8.0,1,0
0,17,120,2018.0,22,56985.0,,0,1,0,4.0,2,0
0,29,474,2004.0,8,80000.0,,0,0,1,18.0,0,0
0,53,1087,2007.0,2,120050.0,,0,1,0,15.0,0,0
0,53,316,2017.0,2,50333.97142857143,,0,0,1,5.0,2,0
0,53,693,2020.0,9,15767.532258064515,,0,1,0,2.0,3,0
2,34,274,2008.0,2,120987.17749603804,,0,1,0,14.0,0,0
0,14,491,2008.0,2,67653.0,,0,0,1,14.0,0,0
2,53,1157,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
0,53,657,2008.0,10,120987.17749603804,,0,0,1,14.0,0,0
2,53,666,2012.0,3,217864.0,,0,1,0,10.0,1,0
0,17,120,2008.0,8,120987.17749603804,,0,0,1,14.0,0,0
0,53,316,2008.0,3,100000.0,,0,1,0,14.0,0,0
2,53,316,2012.0,18,101664.2219387755,,0,0,1,10.0,1,0
0,53,673,2006.0,8,146108.96941896025,,0,0,1,16.0,0,0
2,34,844,2008.0,10,98756.0,,0,1,0,14.0,0,0
0,53,316,2015.0,9,65854.0,,0,1,0,7.0,2,0
2,29,629,2005.0,3,156069.08239700377,,0,1,0,17.0,0,0
0,34,578,2008.0,22,127800.0,,0,1,0,14.0,0,0
1,29,472,2006.0,2,146108.96941896025,,0,0,1,16.0,0,1
2,29,480,2007.0,22,92850.0,,0,1,0,15.0,0,0
1,53,1177,2006.0,3,78000.0,,0,1,0,16.0,0,1
0,53,1306,2012.0,8,101664.2219387755,,0,0,1,10.0,1,0
0,53,316,2005.0,2,52352.0,,0,1,0,17.0,0,0
2,33,301,2007.0,9,160611.0,,0,0,1,15.0,0,0
2,34,840,2014.0,9,77686.18630136986,,0,1,0,8.0,1,0
2,34,844,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
2,53,678,2012.0,9,140000.0,,0,1,0,10.0,1,0
2,34,251,2017.0,2,50333.97142857143,,0,1,0,5.0,2,0
2,34,840,2012.0,3,89000.0,,0,1,0,10.0,1,0
2,29,472,2006.0,17,44123.0,,0,1,0,16.0,0,0
0,53,406,2014.0,22,64078.0,,0,1,0,8.0,1,0
0,28,1069,2014.0,22,68578.0,,0,1,0,8.0,1,0
2,53,818,2014.0,2,40470.0,,0,1,0,8.0,1,0
2,29,728,2015.0,9,53825.0,,0,1,0,7.0,2,0
2,29,1042,2015.0,2,66000.63322884013,,0,1,0,7.0,2,0
0,3,1353,2009.0,2,115596.78333333334,,0,0,1,13.0,1,0
0,53,406,2005.0,8,156069.08239700377,,0,0,1,17.0,0,0
0,53,789,2021.0,2,14.0,,1,0,0,1.0,3,0
0,34,844,2011.0,2,52222.0,,0,1,0,11.0,1,0
0,34,588,2019.0,22,14000.0,,1,0,0,3.0,3,0
0,53,406,2010.0,17,111522.88737864078,,0,1,0,12.0,1,0
0,34,465,2015.0,22,66000.63322884013,,0,1,0,7.0,2,0
1,53,316,2011.0,9,99631.70047169812,,0,1,0,11.0,1,1
2,0,863,2008.0,2,67419.0,,0,1,0,14.0,0,0
2,29,1028,2009.0,18,80000.0,,0,1,0,13.0,1,0
0,34,593,2010.0,9,111522.88737864078,,0,1,0,12.0,1,0
1,53,316,2012.0,9,101664.2219387755,,0,0,1,10.0,1,1
0,53,1087,2007.0,2,213667.0,,0,1,0,15.0,0,0
0,53,801,2014.0,2,77686.18630136986,,0,0,1,8.0,1,0
0,17,947,2009.0,9,115596.78333333334,,0,0,1,13.0,1,0
2,29,1042,2017.0,4,45000.0,,0,1,0,5.0,2,0
2,29,480,2010.0,2,111522.88737864078,,0,1,0,12.0,1,0
2,29,629,2006.0,2,146108.96941896025,,0,1,0,16.0,0,0
2,53,1240,2007.0,3,139643.87962962964,,0,1,0,15.0,0,0
1,53,417,2007.0,2,139643.87962962964,,0,1,0,15.0,0,1
2,53,1306,2010.0,9,102850.0,,0,1,0,12.0,1,0
0,53,678,2011.0,2,80973.0,,0,0,1,11.0,1,0
2,34,251,2010.0,2,111522.88737864078,,0,1,0,12.0,1,0
2,53,977,2013.0,18,87886.068,,0,0,1,9.0,1,0
0,28,1060,2006.0,2,126000.0,,0,1,0,16.0,0,0
0,34,840,2015.0,22,66000.63322884013,,0,1,0,7.0,2,0
0,53,697,2012.0,22,124356.0,,0,0,1,10.0,1,0
0,53,696,2021.0,3,200.0,,1,0,0,1.0,3,0
0,29,900,2015.0,3,17000.0,,0,1,0,7.0,2,0
1,33,91,2004.0,17,142000.0,,0,1,0,18.0,0,1
0,33,304,2008.0,17,185360.0,,0,1,0,14.0,0,0
0,17,120,2015.0,2,42136.0,,0,1,0,7.0,2,0
0,54,747,2017.0,22,33000.0,,0,1,0,5.0,2,0
0,3,29,2008.0,9,145245.0,,0,1,0,14.0,0,0
0,28,1069,2014.0,2,163000.0,,0,1,0,8.0,1,0
0,53,406,2017.0,18,58688.0,,0,1,0,5.0,2,0
0,29,612,2007.0,0,139643.87962962964,,0,1,0,15.0,0,0
0,34,844,2013.0,2,78000.0,,0,1,0,9.0,1,0
2,53,657,2015.0,9,57888.0,,0,0,1,7.0,2,0
1,37,929,2005.0,18,345245.0,,0,1,0,17.0,0,1
0,29,1033,2005.0,18,156069.08239700377,,0,0,1,17.0,0,0
2,53,1311,2013.0,9,45577.0,,0,1,0,9.0,1,0
2,17,1089,2017.0,9,50333.97142857143,,0,0,1,5.0,2,0
0,3,90,2015.0,22,84000.0,,0,1,0,7.0,2,0
2,29,1038,2010.0,18,75000.0,,0,1,0,12.0,1,0
0,53,316,2008.0,18,126325.0,,0,1,0,14.0,0,0
0,53,316,2011.0,18,95000.0,,0,0,1,11.0,1,0
0,29,768,2021.0,22,7653.89,,1,0,0,1.0,3,0
0,53,657,2004.0,10,42134.0,,0,0,1,18.0,0,0
0,40,1323,2003.0,18,50000.0,,0,0,1,19.0,0,0
2,53,1163,2007.0,17,194583.0,,0,0,1,15.0,0,0
2,29,727,2007.0,18,110621.0,,0,1,0,15.0,0,0
2,29,772,2019.0,2,17000.0,,0,1,0,3.0,3,0
2,53,703,2020.0,2,1000.0,,1,0,0,2.0,3,0
2,53,685,2006.0,17,94200.0,,0,1,0,16.0,0,0
1,29,1028,2006.0,3,64012.0,,0,1,0,16.0,0,1
0,34,465,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
2,29,480,2012.0,22,101664.2219387755,,0,1,0,10.0,1,0
2,53,1288,2005.0,22,126000.0,,0,1,0,17.0,0,0
0,53,406,2004.0,18,122584.0,,0,0,1,18.0,0,0
2,53,876,2007.0,17,201452.0,,0,1,0,15.0,0,0
2,29,628,2009.0,3,58714.0,,0,1,0,13.0,1,0
0,3,95,2007.0,9,183282.0,,0,1,0,15.0,0,0
0,17,120,2008.0,22,125803.0,,0,0,1,14.0,0,0
2,53,657,2008.0,3,184255.0,,0,1,0,14.0,0,0
0,34,246,2006.0,18,146108.96941896025,,0,1,0,16.0,0,0
2,0,858,2008.0,18,86325.0,,0,1,0,14.0,0,0
2,34,848,2013.0,9,70000.0,,0,1,0,9.0,1,0
2,34,974,2007.0,3,86000.0,,0,1,0,15.0,0,0
2,29,480,2011.0,17,35740.0,,0,1,0,11.0,1,0
2,29,628,2007.0,2,75236.0,,0,1,0,15.0,0,0
2,19,118,2020.0,18,822.0,,0,0,1,2.0,3,0
1,53,316,2005.0,17,118000.0,,0,1,0,17.0,0,1
0,53,657,2008.0,18,120987.17749603804,,0,1,0,14.0,0,0
2,29,480,2008.0,22,64213.0,,0,1,0,14.0,0,0
2,29,480,2011.0,18,21632.0,,0,1,0,11.0,1,0
0,53,316,2018.0,18,52147.0,,0,1,0,4.0,2,0
2,14,460,2011.0,9,147372.0,,0,1,0,11.0,1,0
0,34,251,2012.0,2,101795.0,,0,0,1,10.0,1,0
0,17,160,2012.0,2,101664.2219387755,,0,1,0,10.0,1,0
0,53,350,2019.0,22,7016.0,,1,0,0,3.0,3,0
2,34,591,2012.0,2,88563.0,,0,1,0,10.0,1,0
0,53,316,2013.0,2,112468.0,,0,1,0,9.0,1,0
0,29,737,2014.0,2,77686.18630136986,,0,0,1,8.0,1,0
2,53,316,2016.0,2,56392.0,,0,1,0,6.0,2,0
2,53,339,2018.0,2,332434.0,,0,1,0,4.0,2,0
2,29,483,2016.0,18,44268.0,,0,1,0,6.0,2,0
0,34,584,2015.0,2,24131.0,,0,1,0,7.0,2,0
0,53,406,2009.0,3,115596.78333333334,,0,1,0,13.0,1,0
2,34,251,2015.0,9,32188.0,,0,1,0,7.0,2,0
0,29,723,2007.0,3,52143.0,,0,0,1,15.0,0,0
2,34,844,2013.0,22,87886.068,,0,1,0,9.0,1,0
0,53,316,2001.0,8,202801.88888888888,,0,0,1,21.0,0,0
0,53,316,2017.0,9,68000.0,,0,1,0,5.0,2,0
0,17,120,2003.0,10,184886.90740740745,,0,0,1,19.0,0,0
0,53,316,2011.0,2,99631.70047169812,,0,1,0,11.0,1,0
